	t	x	y
	2446	4.64413e+06	16570.3
	2447	4.64433e+06	16571.8
	2448	4.64451e+06	16573.3
	2449	4.64467e+06	16574.8
	2450	4.64483e+06	16576.3
	2451	4.64497e+06	16577.7
	2452	4.64509e+06	16579.2
	2453	4.6452e+06	16580.7
	2454	4.6453e+06	16582.1
	2455	4.64538e+06	16583.5
	2456	4.64545e+06	16585
	2457	4.6455e+06	16586.4
	2458	4.64555e+06	16587.8
	2459	4.64557e+06	16589.2
	2460	4.64559e+06	16590.5
	2461	4.64559e+06	16591.9
	2462	4.64557e+06	16593.2
	2463	4.64555e+06	16594.6
	2464	4.64551e+06	16595.9
	2465	4.64545e+06	16597.2
	2466	4.64538e+06	16598.5
	2467	4.6453e+06	16599.8
	2468	4.64521e+06	16601
	2469	4.64511e+06	16602.2
	2470	4.64499e+06	16603.5
	2471	4.64485e+06	16604.7
	2472	4.64471e+06	16605.9
	2473	4.64455e+06	16607
	2474	4.64438e+06	16608.2
	2475	4.6442e+06	16609.3
	2476	4.64401e+06	16610.4
	2477	4.6438e+06	16611.5
	2478	4.64359e+06	16612.6
	2479	4.64336e+06	16613.7
	2480	4.64312e+06	16614.7
	2481	4.64286e+06	16615.7
	2482	4.6426e+06	16616.7
	2483	4.64233e+06	16617.7
	2484	4.64204e+06	16618.7
	2485	4.64174e+06	16619.6
	2486	4.64144e+06	16620.5
	2487	4.64112e+06	16621.4
	2488	4.64079e+06	16622.3
	2489	4.64045e+06	16623.2
	2490	4.6401e+06	16624
	2491	4.63974e+06	16624.8
	2492	4.63937e+06	16625.6
	2493	4.639e+06	16626.4
	2494	4.63861e+06	16627.1
	2495	4.63821e+06	16627.8
	2496	4.63781e+06	16628.5
	2497	4.63739e+06	16629.2
	2498	4.63697e+06	16629.9
	2499	4.63653e+06	16630.5
	2500	4.63609e+06	16631.1
	2501	4.63565e+06	16631.7
	2502	4.63519e+06	16632.3
	2503	4.63472e+06	16632.8
	2504	4.63425e+06	16633.4
	2505	4.63377e+06	16633.9
	2506	4.63329e+06	16634.3
	2507	4.63279e+06	16634.8
	2508	4.63229e+06	16635.2
	2509	4.63178e+06	16635.6
	2510	4.63127e+06	16636
	2511	4.63075e+06	16636.4
	2512	4.63022e+06	16636.7
	2513	4.62969e+06	16637
	2514	4.62915e+06	16637.3
	2515	4.62861e+06	16637.6
	2516	4.62806e+06	16637.9
	2517	4.62751e+06	16638.1
	2518	4.62695e+06	16638.3
	2519	4.62638e+06	16638.5
	2520	4.62582e+06	16638.6
	2521	4.62524e+06	16638.8
	2522	4.62467e+06	16638.9
	2523	4.62409e+06	16639
	2524	4.6235e+06	16639
	2525	4.62292e+06	16639.1
	2526	4.62232e+06	16639.1
	2527	4.62173e+06	16639.1
	2528	4.62113e+06	16639.1
	2529	4.62053e+06	16639.1
	2530	4.61993e+06	16639
	2531	4.61933e+06	16638.9
	2532	4.61872e+06	16638.8
	2533	4.61811e+06	16638.7
	2534	4.6175e+06	16638.5
	2535	4.61689e+06	16638.3
	2536	4.61628e+06	16638.2
	2537	4.61566e+06	16637.9
	2538	4.61505e+06	16637.7
	2539	4.61443e+06	16637.5
	2540	4.61381e+06	16637.2
	2541	4.6132e+06	16636.9
	2542	4.61258e+06	16636.6
	2543	4.61196e+06	16636.3
	2544	4.61135e+06	16635.9
	2545	4.61073e+06	16635.5
	2546	4.61011e+06	16635.2
	2547	4.6095e+06	16634.7
	2548	4.60889e+06	16634.3
	2549	4.60827e+06	16633.9
	2550	4.60766e+06	16633.4
	2551	4.60705e+06	16632.9
	2552	4.60644e+06	16632.4
	2553	4.60584e+06	16631.9
	2554	4.60523e+06	16631.4
	2555	4.60463e+06	16630.8
	2556	4.60403e+06	16630.3
	2557	4.60343e+06	16629.7
	2558	4.60284e+06	16629.1
	2559	4.60225e+06	16628.5
	2560	4.60166e+06	16627.9
	2561	4.60107e+06	16627.2
	2562	4.60049e+06	16626.6
	2563	4.59991e+06	16625.9
	2564	4.59934e+06	16625.2
	2565	4.59877e+06	16624.5
	2566	4.5982e+06	16623.8
	2567	4.59764e+06	16623.1
	2568	4.59708e+06	16622.3
	2569	4.59652e+06	16621.6
	2570	4.59597e+06	16620.8
	2571	4.59543e+06	16620
	2572	4.59489e+06	16619.2
	2573	4.59436e+06	16618.4
	2574	4.59383e+06	16617.6
	2575	4.5933e+06	16616.8
	2576	4.59278e+06	16616
	2577	4.59227e+06	16615.1
	2578	4.59176e+06	16614.3
	2579	4.59126e+06	16613.4
	2580	4.59077e+06	16612.5
	2581	4.59028e+06	16611.7
	2582	4.58979e+06	16610.8
	2583	4.58932e+06	16609.9
	2584	4.58885e+06	16608.9
	2585	4.58838e+06	16608
	2586	4.58793e+06	16607.1
	2587	4.58748e+06	16606.2
	2588	4.58703e+06	16605.2
	2589	4.5866e+06	16604.3
	2590	4.58617e+06	16603.3
	2591	4.58575e+06	16602.4
	2592	4.58533e+06	16601.4
	2593	4.58492e+06	16600.5
	2594	4.58452e+06	16599.5
	2595	4.58413e+06	16598.5
	2596	4.58375e+06	16597.5
	2597	4.58337e+06	16596.5
	2598	4.583e+06	16595.6
	2599	4.58264e+06	16594.6
	2600	4.58228e+06	16593.6
	2601	4.58194e+06	16592.6
	2602	4.5816e+06	16591.6
	2603	4.58127e+06	16590.6
	2604	4.58095e+06	16589.6
	2605	4.58064e+06	16588.6
	2606	4.58033e+06	16587.6
	2607	4.58004e+06	16586.6
	2608	4.57975e+06	16585.5
	2609	4.57947e+06	16584.5
	2610	4.5792e+06	16583.5
	2611	4.57894e+06	16582.5
	2612	4.57868e+06	16581.5
	2613	4.57844e+06	16580.5
	2614	4.5782e+06	16579.5
	2615	4.57798e+06	16578.5
	2616	4.57776e+06	16577.5
	2617	4.57755e+06	16576.5
	2618	4.57735e+06	16575.5
	2619	4.57715e+06	16574.5
	2620	4.57697e+06	16573.5
	2621	4.5768e+06	16572.6
	2622	4.57663e+06	16571.6
	2623	4.57647e+06	16570.6
	2624	4.57633e+06	16569.6
	2625	4.57619e+06	16568.7
	2626	4.57606e+06	16567.7
	2627	4.57593e+06	16566.7
	2628	4.57582e+06	16565.8
	2629	4.57572e+06	16564.9
	2630	4.57562e+06	16563.9
	2631	4.57554e+06	16563
	2632	4.57546e+06	16562.1
	2633	4.57539e+06	16561.1
	2634	4.57533e+06	16560.2
	2635	4.57528e+06	16559.3
	2636	4.57524e+06	16558.4
	2637	4.57521e+06	16557.5
	2638	4.57518e+06	16556.6
	2639	4.57517e+06	16555.8
	2640	4.57516e+06	16554.9
	2641	4.57516e+06	16554
	2642	4.57517e+06	16553.2
	2643	4.57519e+06	16552.4
	2644	4.57522e+06	16551.5
	2645	4.57525e+06	16550.7
	2646	4.57529e+06	16549.9
	2647	4.57535e+06	16549.1
	2648	4.57541e+06	16548.3
	2649	4.57548e+06	16547.5
	2650	4.57555e+06	16546.8
	2651	4.57564e+06	16546
	2652	4.57573e+06	16545.3
	2653	4.57583e+06	16544.5
	2654	4.57594e+06	16543.8
	2655	4.57606e+06	16543.1
	2656	4.57618e+06	16542.4
	2657	4.57631e+06	16541.7
	2658	4.57645e+06	16541
	2659	4.5766e+06	16540.4
	2660	4.57675e+06	16539.7
	2661	4.57691e+06	16539.1
	2662	4.57708e+06	16538.4
	2663	4.57726e+06	16537.8
	2664	4.57744e+06	16537.2
	2665	4.57763e+06	16536.6
	2666	4.57783e+06	16536.1
	2667	4.57803e+06	16535.5
	2668	4.57824e+06	16534.9
	2669	4.57846e+06	16534.4
	2670	4.57869e+06	16533.9
	2671	4.57892e+06	16533.4
	2672	4.57915e+06	16532.9
	2673	4.5794e+06	16532.4
	2674	4.57965e+06	16531.9
	2675	4.5799e+06	16531.5
	2676	4.58016e+06	16531
	2677	4.58043e+06	16530.6
	2678	4.5807e+06	16530.2
	2679	4.58098e+06	16529.8
	2680	4.58126e+06	16529.4
	2681	4.58155e+06	16529
	2682	4.58185e+06	16528.7
	2683	4.58215e+06	16528.4
	2684	4.58245e+06	16528
	2685	4.58276e+06	16527.7
	2686	4.58307e+06	16527.4
	2687	4.58339e+06	16527.1
	2688	4.58371e+06	16526.9
	2689	4.58404e+06	16526.6
	2690	4.58437e+06	16526.4
	2691	4.58471e+06	16526.2
	2692	4.58505e+06	16526
	2693	4.58539e+06	16525.8
	2694	4.58574e+06	16525.6
	2695	4.58609e+06	16525.4
	2696	4.58645e+06	16525.3
	2697	4.58681e+06	16525.1
	2698	4.58717e+06	16525
	2699	4.58753e+06	16524.9
	2700	4.5879e+06	16524.8
	2701	4.58827e+06	16524.7
	2702	4.58864e+06	16524.7
	2703	4.58902e+06	16524.6
	2704	4.5894e+06	16524.6
	2705	4.58978e+06	16524.6
	2706	4.59016e+06	16524.6
	2707	4.59055e+06	16524.6
	2708	4.59094e+06	16524.6
	2709	4.59132e+06	16524.6
	2710	4.59172e+06	16524.7
	2711	4.59211e+06	16524.7
	2712	4.5925e+06	16524.8
	2713	4.5929e+06	16524.9
	2714	4.59329e+06	16525
	2715	4.59369e+06	16525.1
	2716	4.59409e+06	16525.2
	2717	4.59449e+06	16525.4
	2718	4.59489e+06	16525.5
	2719	4.59529e+06	16525.7
	2720	4.59569e+06	16525.9
	2721	4.59609e+06	16526.1
	2722	4.59649e+06	16526.3
	2723	4.59689e+06	16526.5
	2724	4.59729e+06	16526.8
	2725	4.59769e+06	16527
	2726	4.59809e+06	16527.3
	2727	4.59849e+06	16527.5
	2728	4.59889e+06	16527.8
	2729	4.59929e+06	16528.1
	2730	4.59969e+06	16528.4
	2731	4.60008e+06	16528.7
	2732	4.60048e+06	16529.1
	2733	4.60087e+06	16529.4
	2734	4.60126e+06	16529.7
	2735	4.60166e+06	16530.1
	2736	4.60205e+06	16530.5
	2737	4.60243e+06	16530.9
	2738	4.60282e+06	16531.2
	2739	4.6032e+06	16531.6
	2740	4.60359e+06	16532.1
	2741	4.60397e+06	16532.5
	2742	4.60435e+06	16532.9
	2743	4.60472e+06	16533.4
	2744	4.60509e+06	16533.8
	2745	4.60546e+06	16534.3
	2746	4.60583e+06	16534.7
	2747	4.6062e+06	16535.2
	2748	4.60656e+06	16535.7
	2749	4.60692e+06	16536.2
	2750	4.60727e+06	16536.7
	2751	4.60763e+06	16537.2
	2752	4.60798e+06	16537.7
	2753	4.60832e+06	16538.2
	2754	4.60867e+06	16538.8
	2755	4.609e+06	16539.3
	2756	4.60934e+06	16539.8
	2757	4.60967e+06	16540.4
	2758	4.61e+06	16541
	2759	4.61032e+06	16541.5
	2760	4.61064e+06	16542.1
	2761	4.61096e+06	16542.7
	2762	4.61127e+06	16543.2
	2763	4.61158e+06	16543.8
	2764	4.61188e+06	16544.4
	2765	4.61218e+06	16545
	2766	4.61247e+06	16545.6
	2767	4.61276e+06	16546.2
	2768	4.61305e+06	16546.8
	2769	4.61333e+06	16547.5
	2770	4.61361e+06	16548.1
	2771	4.61388e+06	16548.7
	2772	4.61414e+06	16549.3
	2773	4.6144e+06	16550
	2774	4.61466e+06	16550.6
	2775	4.61491e+06	16551.2
	2776	4.61516e+06	16551.9
	2777	4.6154e+06	16552.5
	2778	4.61563e+06	16553.2
	2779	4.61586e+06	16553.8
	2780	4.61609e+06	16554.4
	2781	4.61631e+06	16555.1
	2782	4.61652e+06	16555.7
	2783	4.61673e+06	16556.4
	2784	4.61694e+06	16557.1
	2785	4.61713e+06	16557.7
	2786	4.61733e+06	16558.4
	2787	4.61751e+06	16559
	2788	4.61769e+06	16559.7
	2789	4.61787e+06	16560.3
	2790	4.61804e+06	16561
	2791	4.6182e+06	16561.6
	2792	4.61836e+06	16562.3
	2793	4.61852e+06	16562.9
	2794	4.61866e+06	16563.6
	2795	4.6188e+06	16564.2
	2796	4.61894e+06	16564.9
	2797	4.61907e+06	16565.5
	2798	4.61919e+06	16566.2
	2799	4.61931e+06	16566.8
	2800	4.61942e+06	16567.4
	2801	4.61953e+06	16568.1
	2802	4.61963e+06	16568.7
	2803	4.61973e+06	16569.3
	2804	4.61982e+06	16570
	2805	4.6199e+06	16570.6
	2806	4.61998e+06	16571.2
	2807	4.62005e+06	16571.8
	2808	4.62011e+06	16572.5
	2809	4.62017e+06	16573.1
	2810	4.62023e+06	16573.7
	2811	4.62028e+06	16574.3
	2812	4.62032e+06	16574.9
	2813	4.62036e+06	16575.5
	2814	4.62039e+06	16576.1
	2815	4.62041e+06	16576.6
	2816	4.62043e+06	16577.2
	2817	4.62045e+06	16577.8
	2818	4.62045e+06	16578.4
	2819	4.62046e+06	16578.9
	2820	4.62045e+06	16579.5
	2821	4.62045e+06	16580
	2822	4.62043e+06	16580.6
	2823	4.62041e+06	16581.1
	2824	4.62039e+06	16581.6
	2825	4.62036e+06	16582.2
	2826	4.62032e+06	16582.7
	2827	4.62028e+06	16583.2
	2828	4.62023e+06	16583.7
	2829	4.62018e+06	16584.2
	2830	4.62013e+06	16584.7
	2831	4.62006e+06	16585.2
	2832	4.62e+06	16585.7
	2833	4.61992e+06	16586.1
	2834	4.61985e+06	16586.6
	2835	4.61976e+06	16587.1
	2836	4.61968e+06	16587.5
	2837	4.61958e+06	16587.9
	2838	4.61949e+06	16588.4
	2839	4.61939e+06	16588.8
	2840	4.61928e+06	16589.2
	2841	4.61917e+06	16589.6
	2842	4.61905e+06	16590
	2843	4.61893e+06	16590.4
	2844	4.61881e+06	16590.8
	2845	4.61868e+06	16591.2
	2846	4.61854e+06	16591.5
	2847	4.61841e+06	16591.9
	2848	4.61826e+06	16592.2
	2849	4.61812e+06	16592.6
	2850	4.61797e+06	16592.9
	2851	4.61781e+06	16593.2
	2852	4.61765e+06	16593.5
	2853	4.61749e+06	16593.8
	2854	4.61733e+06	16594.1
	2855	4.61716e+06	16594.4
	2856	4.61698e+06	16594.7
	2857	4.61681e+06	16595
	2858	4.61662e+06	16595.2
	2859	4.61644e+06	16595.5
	2860	4.61625e+06	16595.7
	2861	4.61606e+06	16595.9
	2862	4.61587e+06	16596.1
	2863	4.61567e+06	16596.4
	2864	4.61547e+06	16596.6
	2865	4.61527e+06	16596.7
	2866	4.61506e+06	16596.9
	2867	4.61485e+06	16597.1
	2868	4.61464e+06	16597.3
	2869	4.61443e+06	16597.4
	2870	4.61421e+06	16597.6
	2871	4.61399e+06	16597.7
	2872	4.61377e+06	16597.8
	2873	4.61354e+06	16597.9
	2874	4.61332e+06	16598
	2875	4.61309e+06	16598.1
	2876	4.61286e+06	16598.2
	2877	4.61262e+06	16598.3
	2878	4.61239e+06	16598.4
	2879	4.61215e+06	16598.4
	2880	4.61191e+06	16598.5
	2881	4.61167e+06	16598.5
	2882	4.61143e+06	16598.5
	2883	4.61119e+06	16598.6
	2884	4.61094e+06	16598.6
	2885	4.6107e+06	16598.6
	2886	4.61045e+06	16598.6
	2887	4.6102e+06	16598.6
	2888	4.60995e+06	16598.5
	2889	4.6097e+06	16598.5
	2890	4.60945e+06	16598.5
	2891	4.6092e+06	16598.4
	2892	4.60894e+06	16598.4
	2893	4.60869e+06	16598.3
	2894	4.60844e+06	16598.2
	2895	4.60818e+06	16598.1
	2896	4.60792e+06	16598
	2897	4.60767e+06	16597.9
	2898	4.60741e+06	16597.8
	2899	4.60716e+06	16597.7
	2900	4.6069e+06	16597.6
	2901	4.60664e+06	16597.5
	2902	4.60639e+06	16597.3
	2903	4.60613e+06	16597.2
	2904	4.60587e+06	16597
	2905	4.60562e+06	16596.8
	2906	4.60536e+06	16596.7
	2907	4.60511e+06	16596.5
	2908	4.60485e+06	16596.3
	2909	4.6046e+06	16596.1
	2910	4.60435e+06	16595.9
	2911	4.60409e+06	16595.7
	2912	4.60384e+06	16595.5
	2913	4.60359e+06	16595.2
	2914	4.60334e+06	16595
	2915	4.60309e+06	16594.8
	2916	4.60284e+06	16594.5
	2917	4.6026e+06	16594.3
	2918	4.60235e+06	16594
	2919	4.60211e+06	16593.7
	2920	4.60186e+06	16593.5
	2921	4.60162e+06	16593.2
	2922	4.60138e+06	16592.9
	2923	4.60114e+06	16592.6
	2924	4.60091e+06	16592.3
	2925	4.60067e+06	16592
	2926	4.60044e+06	16591.7
	2927	4.60021e+06	16591.4
	2928	4.59998e+06	16591.1
	2929	4.59975e+06	16590.8
	2930	4.59953e+06	16590.5
	2931	4.5993e+06	16590.1
	2932	4.59908e+06	16589.8
	2933	4.59886e+06	16589.4
	2934	4.59865e+06	16589.1
	2935	4.59843e+06	16588.7
	2936	4.59822e+06	16588.4
	2937	4.59801e+06	16588
	2938	4.59781e+06	16587.7
	2939	4.5976e+06	16587.3
	2940	4.5974e+06	16586.9
	2941	4.5972e+06	16586.6
	2942	4.597e+06	16586.2
	2943	4.59681e+06	16585.8
	2944	4.59662e+06	16585.4
	2945	4.59643e+06	16585
	2946	4.59625e+06	16584.7
	2947	4.59606e+06	16584.3
	2948	4.59588e+06	16583.9
	2949	4.59571e+06	16583.5
	2950	4.59553e+06	16583.1
	2951	4.59536e+06	16582.7
	2952	4.5952e+06	16582.3
	2953	4.59503e+06	16581.9
	2954	4.59487e+06	16581.5
	2955	4.59471e+06	16581
	2956	4.59456e+06	16580.6
	2957	4.59441e+06	16580.2
	2958	4.59426e+06	16579.8
	2959	4.59412e+06	16579.4
	2960	4.59397e+06	16579
	2961	4.59384e+06	16578.6
	2962	4.5937e+06	16578.1
	2963	4.59357e+06	16577.7
	2964	4.59344e+06	16577.3
	2965	4.59332e+06	16576.9
	2966	4.5932e+06	16576.5
	2967	4.59308e+06	16576.1
	2968	4.59297e+06	16575.6
	2969	4.59286e+06	16575.2
	2970	4.59276e+06	16574.8
	2971	4.59265e+06	16574.4
	2972	4.59255e+06	16574
	2973	4.59246e+06	16573.5
	2974	4.59237e+06	16573.1
	2975	4.59228e+06	16572.7
	2976	4.5922e+06	16572.3
	2977	4.59212e+06	16571.9
	2978	4.59204e+06	16571.5
	2979	4.59197e+06	16571.1
	2980	4.5919e+06	16570.7
	2981	4.59183e+06	16570.3
	2982	4.59177e+06	16569.9
	2983	4.59171e+06	16569.5
	2984	4.59166e+06	16569
	2985	4.5916e+06	16568.7
	2986	4.59156e+06	16568.3
	2987	4.59151e+06	16567.9
	2988	4.59147e+06	16567.5
	2989	4.59144e+06	16567.1
	2990	4.59141e+06	16566.7
	2991	4.59138e+06	16566.3
	2992	4.59135e+06	16565.9
	2993	4.59133e+06	16565.6
	2994	4.59131e+06	16565.2
	2995	4.5913e+06	16564.8
	2996	4.59129e+06	16564.4
	2997	4.59128e+06	16564.1
	2998	4.59128e+06	16563.7
	2999	4.59128e+06	16563.4
	3000	4.59128e+06	16563
	3001	4.59129e+06	16562.7
	3002	4.5913e+06	16562.3
	3003	4.59132e+06	16562
	3004	4.59133e+06	16561.6
	3005	4.59136e+06	16561.3
	3006	4.59138e+06	16561
	3007	4.59141e+06	16560.6
	3008	4.59144e+06	16560.3
	3009	4.59148e+06	16560
	3010	4.59151e+06	16559.7
	3011	4.59156e+06	16559.4
	3012	4.5916e+06	16559.1
	3013	4.59165e+06	16558.8
	3014	4.5917e+06	16558.5
	3015	4.59175e+06	16558.2
	3016	4.59181e+06	16557.9
	3017	4.59187e+06	16557.7
	3018	4.59194e+06	16557.4
	3019	4.592e+06	16557.1
	3020	4.59207e+06	16556.9
	3021	4.59215e+06	16556.6
	3022	4.59222e+06	16556.3
	3023	4.5923e+06	16556.1
	3024	4.59238e+06	16555.9
	3025	4.59247e+06	16555.6
	3026	4.59256e+06	16555.4
	3027	4.59265e+06	16555.2
	3028	4.59274e+06	16555
	3029	4.59283e+06	16554.7
	3030	4.59293e+06	16554.5
	3031	4.59303e+06	16554.3
	3032	4.59314e+06	16554.1
	3033	4.59324e+06	16553.9
	3034	4.59335e+06	16553.8
	3035	4.59346e+06	16553.6
	3036	4.59357e+06	16553.4
	3037	4.59369e+06	16553.3
	3038	4.59381e+06	16553.1
	3039	4.59393e+06	16552.9
	3040	4.59405e+06	16552.8
	3041	4.59417e+06	16552.6
	3042	4.5943e+06	16552.5
	3043	4.59443e+06	16552.4
	3044	4.59456e+06	16552.3
	3045	4.59469e+06	16552.1
	3046	4.59482e+06	16552
	3047	4.59496e+06	16551.9
	3048	4.59509e+06	16551.8
	3049	4.59523e+06	16551.7
	3050	4.59537e+06	16551.6
	3051	4.59552e+06	16551.6
	3052	4.59566e+06	16551.5
	3053	4.59581e+06	16551.4
	3054	4.59595e+06	16551.3
	3055	4.5961e+06	16551.3
	3056	4.59625e+06	16551.2
	3057	4.5964e+06	16551.2
	3058	4.59655e+06	16551.2
	3059	4.59671e+06	16551.1
	3060	4.59686e+06	16551.1
	3061	4.59702e+06	16551.1
	3062	4.59717e+06	16551.1
	3063	4.59733e+06	16551
	3064	4.59749e+06	16551
	3065	4.59765e+06	16551
	3066	4.59781e+06	16551.1
	3067	4.59797e+06	16551.1
	3068	4.59813e+06	16551.1
	3069	4.59829e+06	16551.1
	3070	4.59846e+06	16551.1
	3071	4.59862e+06	16551.2
	3072	4.59878e+06	16551.2
	3073	4.59895e+06	16551.3
	3074	4.59911e+06	16551.3
	3075	4.59928e+06	16551.4
	3076	4.59944e+06	16551.4
	3077	4.59961e+06	16551.5
	3078	4.59977e+06	16551.6
	3079	4.59994e+06	16551.7
	3080	4.60011e+06	16551.8
	3081	4.60027e+06	16551.8
	3082	4.60044e+06	16551.9
	3083	4.6006e+06	16552
	3084	4.60077e+06	16552.1
	3085	4.60093e+06	16552.3
	3086	4.6011e+06	16552.4
	3087	4.60126e+06	16552.5
	3088	4.60143e+06	16552.6
	3089	4.60159e+06	16552.8
	3090	4.60176e+06	16552.9
	3091	4.60192e+06	16553
	3092	4.60208e+06	16553.2
	3093	4.60224e+06	16553.3
	3094	4.6024e+06	16553.5
	3095	4.60257e+06	16553.6
	3096	4.60272e+06	16553.8
	3097	4.60288e+06	16554
	3098	4.60304e+06	16554.1
	3099	4.6032e+06	16554.3
	3100	4.60336e+06	16554.5
	3101	4.60351e+06	16554.7
	3102	4.60367e+06	16554.8
	3103	4.60382e+06	16555
	3104	4.60397e+06	16555.2
	3105	4.60412e+06	16555.4
	3106	4.60427e+06	16555.6
	3107	4.60442e+06	16555.8
	3108	4.60457e+06	16556
	3109	4.60471e+06	16556.2
	3110	4.60486e+06	16556.5
	3111	4.605e+06	16556.7
	3112	4.60514e+06	16556.9
	3113	4.60528e+06	16557.1
	3114	4.60542e+06	16557.3
	3115	4.60556e+06	16557.6
	3116	4.6057e+06	16557.8
	3117	4.60583e+06	16558
	3118	4.60596e+06	16558.3
	3119	4.60609e+06	16558.5
	3120	4.60622e+06	16558.7
	3121	4.60635e+06	16559
	3122	4.60648e+06	16559.2
	3123	4.6066e+06	16559.5
	3124	4.60672e+06	16559.7
	3125	4.60684e+06	16560
	3126	4.60696e+06	16560.2
	3127	4.60708e+06	16560.5
	3128	4.60719e+06	16560.7
	3129	4.6073e+06	16561
	3130	4.60741e+06	16561.3
	3131	4.60752e+06	16561.5
	3132	4.60763e+06	16561.8
	3133	4.60773e+06	16562
	3134	4.60783e+06	16562.3
	3135	4.60794e+06	16562.6
	3136	4.60803e+06	16562.8
	3137	4.60813e+06	16563.1
	3138	4.60822e+06	16563.4
	3139	4.60831e+06	16563.6
	3140	4.6084e+06	16563.9
	3141	4.60849e+06	16564.2
	3142	4.60857e+06	16564.4
	3143	4.60866e+06	16564.7
	3144	4.60874e+06	16565
	3145	4.60881e+06	16565.3
	3146	4.60889e+06	16565.5
	3147	4.60896e+06	16565.8
	3148	4.60903e+06	16566.1
	3149	4.6091e+06	16566.3
	3150	4.60917e+06	16566.6
	3151	4.60923e+06	16566.9
	3152	4.60929e+06	16567.1
	3153	4.60935e+06	16567.4
	3154	4.60941e+06	16567.7
	3155	4.60947e+06	16568
	3156	4.60952e+06	16568.2
	3157	4.60957e+06	16568.5
	3158	4.60961e+06	16568.7
	3159	4.60966e+06	16569
	3160	4.6097e+06	16569.3
	3161	4.60974e+06	16569.5
	3162	4.60978e+06	16569.8
	3163	4.60981e+06	16570.1
	3164	4.60985e+06	16570.3
	3165	4.60988e+06	16570.6
	3166	4.6099e+06	16570.8
	3167	4.60993e+06	16571.1
	3168	4.60995e+06	16571.3
	3169	4.60997e+06	16571.6
	3170	4.60999e+06	16571.8
	3171	4.61001e+06	16572.1
	3172	4.61002e+06	16572.3
	3173	4.61003e+06	16572.6
	3174	4.61004e+06	16572.8
	3175	4.61005e+06	16573
	3176	4.61005e+06	16573.3
	3177	4.61006e+06	16573.5
	3178	4.61005e+06	16573.7
	3179	4.61005e+06	16574
	3180	4.61005e+06	16574.2
	3181	4.61004e+06	16574.4
	3182	4.61003e+06	16574.6
	3183	4.61002e+06	16574.9
	3184	4.61e+06	16575.1
	3185	4.60999e+06	16575.3
	3186	4.60997e+06	16575.5
	3187	4.60995e+06	16575.7
	3188	4.60993e+06	16575.9
	3189	4.6099e+06	16576.1
	3190	4.60987e+06	16576.3
	3191	4.60984e+06	16576.5
	3192	4.60981e+06	16576.7
	3193	4.60978e+06	16576.9
	3194	4.60974e+06	16577.1
	3195	4.60971e+06	16577.2
	3196	4.60967e+06	16577.4
	3197	4.60963e+06	16577.6
	3198	4.60958e+06	16577.8
	3199	4.60954e+06	16577.9
	3200	4.60949e+06	16578.1
	3201	4.60944e+06	16578.3
	3202	4.60939e+06	16578.4
	3203	4.60934e+06	16578.6
	3204	4.60928e+06	16578.7
	3205	4.60923e+06	16578.9
	3206	4.60917e+06	16579
	3207	4.60911e+06	16579.2
	3208	4.60905e+06	16579.3
	3209	4.60898e+06	16579.4
	3210	4.60892e+06	16579.6
	3211	4.60885e+06	16579.7
	3212	4.60878e+06	16579.8
	3213	4.60871e+06	16579.9
	3214	4.60864e+06	16580.1
	3215	4.60857e+06	16580.2
	3216	4.60849e+06	16580.3
	3217	4.60842e+06	16580.4
	3218	4.60834e+06	16580.5
	3219	4.60826e+06	16580.6
	3220	4.60818e+06	16580.7
	3221	4.6081e+06	16580.8
	3222	4.60802e+06	16580.8
	3223	4.60793e+06	16580.9
	3224	4.60785e+06	16581
	3225	4.60776e+06	16581.1
	3226	4.60768e+06	16581.1
	3227	4.60759e+06	16581.2
	3228	4.6075e+06	16581.3
	3229	4.60741e+06	16581.3
	3230	4.60732e+06	16581.4
	3231	4.60722e+06	16581.4
	3232	4.60713e+06	16581.5
	3233	4.60703e+06	16581.5
	3234	4.60694e+06	16581.5
	3235	4.60684e+06	16581.6
	3236	4.60675e+06	16581.6
	3237	4.60665e+06	16581.6
	3238	4.60655e+06	16581.6
	3239	4.60645e+06	16581.7
	3240	4.60635e+06	16581.7
	3241	4.60625e+06	16581.7
	3242	4.60615e+06	16581.7
	3243	4.60605e+06	16581.7
	3244	4.60594e+06	16581.7
	3245	4.60584e+06	16581.7
	3246	4.60574e+06	16581.7
	3247	4.60563e+06	16581.7
	3248	4.60553e+06	16581.7
	3249	4.60542e+06	16581.6
	3250	4.60532e+06	16581.6
	3251	4.60521e+06	16581.6
	3252	4.60511e+06	16581.6
	3253	4.605e+06	16581.5
	3254	4.6049e+06	16581.5
	3255	4.60479e+06	16581.4
	3256	4.60468e+06	16581.4
	3257	4.60458e+06	16581.4
	3258	4.60447e+06	16581.3
	3259	4.60437e+06	16581.2
	3260	4.60426e+06	16581.2
	3261	4.60415e+06	16581.1
	3262	4.60405e+06	16581.1
	3263	4.60394e+06	16581
	3264	4.60383e+06	16580.9
	3265	4.60373e+06	16580.8
	3266	4.60362e+06	16580.8
	3267	4.60352e+06	16580.7
	3268	4.60341e+06	16580.6
	3269	4.60331e+06	16580.5
	3270	4.6032e+06	16580.4
	3271	4.6031e+06	16580.3
	3272	4.60299e+06	16580.2
	3273	4.60289e+06	16580.1
	3274	4.60279e+06	16580
	3275	4.60268e+06	16579.9
	3276	4.60258e+06	16579.8
	3277	4.60248e+06	16579.7
