	t	x	y
	2089	5.14492e+06	18239.9
	2090	5.12913e+06	18242.7
	2091	5.11335e+06	18244.9
	2092	5.09757e+06	18246.4
	2093	5.08179e+06	18247.3
	2094	5.06603e+06	18247.5
	2095	5.05029e+06	18247
	2096	5.03456e+06	18246
	2097	5.01885e+06	18244.3
	2098	5.00317e+06	18242
	2099	4.98751e+06	18239.1
	2100	4.97189e+06	18235.6
	2101	4.95629e+06	18231.5
	2102	4.94073e+06	18226.9
	2103	4.92521e+06	18221.7
	2104	4.90972e+06	18215.9
	2105	4.89428e+06	18209.5
	2106	4.87889e+06	18202.6
	2107	4.86354e+06	18195.2
	2108	4.84823e+06	18187.2
	2109	4.83298e+06	18178.7
	2110	4.81779e+06	18169.7
	2111	4.80265e+06	18160.2
	2112	4.78757e+06	18150.2
	2113	4.77254e+06	18139.7
	2114	4.75758e+06	18128.8
	2115	4.74268e+06	18117.3
	2116	4.72785e+06	18105.5
	2117	4.71309e+06	18093.1
	2118	4.69839e+06	18080.3
	2119	4.68377e+06	18067.1
	2120	4.66922e+06	18053.5
	2121	4.65474e+06	18039.4
	2122	4.64034e+06	18024.9
	2123	4.62601e+06	18010.1
	2124	4.61177e+06	17994.8
	2125	4.59761e+06	17979.2
	2126	4.58353e+06	17963.2
	2127	4.56953e+06	17946.8
	2128	4.55562e+06	17930
	2129	4.5418e+06	17913
	2130	4.52806e+06	17895.5
	2131	4.51442e+06	17877.8
	2132	4.50086e+06	17859.7
	2133	4.4874e+06	17841.3
	2134	4.47403e+06	17822.6
	2135	4.46076e+06	17803.6
	2136	4.44758e+06	17784.3
	2137	4.4345e+06	17764.7
	2138	4.42152e+06	17744.8
	2139	4.40864e+06	17724.7
	2140	4.39586e+06	17704.3
	2141	4.38319e+06	17683.7
	2142	4.37062e+06	17662.8
	2143	4.35815e+06	17641.6
	2144	4.34579e+06	17620.3
	2145	4.33353e+06	17598.7
	2146	4.32139e+06	17576.9
	2147	4.30935e+06	17554.9
	2148	4.29743e+06	17532.7
	2149	4.28561e+06	17510.3
	2150	4.27391e+06	17487.8
	2151	4.26232e+06	17465
	2152	4.25085e+06	17442.1
	2153	4.2395e+06	17419
	2154	4.22826e+06	17395.8
	2155	4.21714e+06	17372.4
	2156	4.20613e+06	17348.8
	2157	4.19525e+06	17325.2
	2158	4.18449e+06	17301.3
	2159	4.17385e+06	17277.4
	2160	4.16334e+06	17253.4
	2161	4.15295e+06	17229.2
	2162	4.14268e+06	17205
	2163	4.13255e+06	17180.6
	2164	4.12254e+06	17156.1
	2165	4.11265e+06	17131.6
	2166	4.1029e+06	17107
	2167	4.09328e+06	17082.3
	2168	4.08379e+06	17057.6
	2169	4.07443e+06	17032.8
	2170	4.0652e+06	17007.9
	2171	4.05611e+06	16983
	2172	4.04716e+06	16958
	2173	4.03834e+06	16933
	2174	4.02966e+06	16908
	2175	4.02112e+06	16883
	2176	4.01272e+06	16857.9
	2177	4.00446e+06	16832.8
	2178	3.99634e+06	16807.7
	2179	3.98837e+06	16782.6
	2180	3.98054e+06	16757.5
	2181	3.97286e+06	16732.5
	2182	3.96532e+06	16707.4
	2183	3.95793e+06	16682.3
	2184	3.95068e+06	16657.3
	2185	3.94359e+06	16632.3
	2186	3.93665e+06	16607.4
	2187	3.92986e+06	16582.4
	2188	3.92323e+06	16557.6
	2189	3.91674e+06	16532.7
	2190	3.91042e+06	16508
	2191	3.90425e+06	16483.3
	2192	3.89824e+06	16458.6
	2193	3.89238e+06	16434
	2194	3.88669e+06	16409.5
	2195	3.88116e+06	16385.1
	2196	3.87579e+06	16360.8
	2197	3.87058e+06	16336.5
	2198	3.86554e+06	16312.4
	2199	3.86067e+06	16288.3
	2200	3.85596e+06	16264.4
	2201	3.85142e+06	16240.5
	2202	3.84705e+06	16216.8
	2203	3.84285e+06	16193.2
	2204	3.83883e+06	16169.7
	2205	3.83497e+06	16146.3
	2206	3.8313e+06	16123.1
	2207	3.82779e+06	16100
	2208	3.82447e+06	16077
	2209	3.82132e+06	16054.2
	2210	3.81835e+06	16031.5
	2211	3.81556e+06	16009
	2212	3.81296e+06	15986.6
	2213	3.81053e+06	15964.4
	2214	3.80829e+06	15942.4
	2215	3.80624e+06	15920.5
	2216	3.80437e+06	15898.9
	2217	3.80269e+06	15877.3
	2218	3.8012e+06	15856
	2219	3.7999e+06	15834.9
	2220	3.79879e+06	15813.9
	2221	3.79788e+06	15793.2
	2222	3.79715e+06	15772.6
	2223	3.79662e+06	15752.3
	2224	3.79629e+06	15732.1
	2225	3.79615e+06	15712.2
	2226	3.79621e+06	15692.5
	2227	3.79647e+06	15673
	2228	3.79693e+06	15653.7
	2229	3.79759e+06	15634.7
	2230	3.79845e+06	15615.9
	2231	3.79951e+06	15597.3
	2232	3.80078e+06	15578.9
	2233	3.80225e+06	15560.8
	2234	3.80393e+06	15543
	2235	3.80581e+06	15525.4
	2236	3.80789e+06	15508.1
	2237	3.81019e+06	15491
	2238	3.81269e+06	15474.2
	2239	3.8154e+06	15457.6
	2240	3.81832e+06	15441.3
	2241	3.82145e+06	15425.3
	2242	3.82478e+06	15409.6
	2243	3.82833e+06	15394.2
	2244	3.83209e+06	15379
	2245	3.83605e+06	15364.1
	2246	3.84023e+06	15349.5
	2247	3.84462e+06	15335.3
	2248	3.84922e+06	15321.3
	2249	3.85403e+06	15307.6
	2250	3.85905e+06	15294.2
	2251	3.86428e+06	15281.2
	2252	3.86972e+06	15268.4
	2253	3.87537e+06	15256
	2254	3.88123e+06	15243.9
	2255	3.88729e+06	15232.1
	2256	3.89357e+06	15220.6
	2257	3.90005e+06	15209.5
	2258	3.90674e+06	15198.7
	2259	3.91363e+06	15188.2
	2260	3.92073e+06	15178.1
	2261	3.92803e+06	15168.3
	2262	3.93553e+06	15158.9
	2263	3.94324e+06	15149.8
	2264	3.95114e+06	15141
	2265	3.95924e+06	15132.7
	2266	3.96754e+06	15124.6
	2267	3.97603e+06	15117
	2268	3.98471e+06	15109.7
	2269	3.99358e+06	15102.7
	2270	4.00264e+06	15096.1
	2271	4.01189e+06	15089.9
	2272	4.02132e+06	15084.1
	2273	4.03093e+06	15078.6
	2274	4.04072e+06	15073.5
	2275	4.05068e+06	15068.8
	2276	4.06082e+06	15064.5
	2277	4.07112e+06	15060.6
	2278	4.0816e+06	15057
	2279	4.09223e+06	15053.8
	2280	4.10303e+06	15051
	2281	4.11398e+06	15048.6
	2282	4.12508e+06	15046.6
	2283	4.13633e+06	15045
	2284	4.14773e+06	15043.7
	2285	4.15927e+06	15042.9
	2286	4.17094e+06	15042.4
	2287	4.18275e+06	15042.4
	2288	4.19468e+06	15042.7
	2289	4.20674e+06	15043.5
	2290	4.21892e+06	15044.6
	2291	4.23121e+06	15046.1
	2292	4.24361e+06	15048.1
	2293	4.25611e+06	15050.4
	2294	4.26872e+06	15053.1
	2295	4.28142e+06	15056.2
	2296	4.2942e+06	15059.7
	2297	4.30707e+06	15063.6
	2298	4.32002e+06	15067.9
	2299	4.33305e+06	15072.6
	2300	4.34613e+06	15077.7
	2301	4.35929e+06	15083.2
	2302	4.37249e+06	15089.1
	2303	4.38575e+06	15095.3
	2304	4.39905e+06	15102
	2305	4.41239e+06	15109
	2306	4.42576e+06	15116.4
	2307	4.43916e+06	15124.2
	2308	4.45258e+06	15132.4
	2309	4.46601e+06	15141
	2310	4.47945e+06	15149.9
	2311	4.4929e+06	15159.2
	2312	4.50634e+06	15168.9
	2313	4.51977e+06	15178.9
	2314	4.53318e+06	15189.3
	2315	4.54657e+06	15200.1
	2316	4.55993e+06	15211.2
	2317	4.57326e+06	15222.7
	2318	4.58655e+06	15234.5
	2319	4.59979e+06	15246.7
	2320	4.61298e+06	15259.2
	2321	4.62611e+06	15272
	2322	4.63917e+06	15285.2
	2323	4.65216e+06	15298.7
	2324	4.66508e+06	15312.6
	2325	4.67791e+06	15326.7
	2326	4.69066e+06	15341.2
	2327	4.70331e+06	15355.9
	2328	4.71586e+06	15371
	2329	4.72831e+06	15386.4
	2330	4.74065e+06	15402.1
	2331	4.75287e+06	15418
	2332	4.76497e+06	15434.2
	2333	4.77695e+06	15450.7
	2334	4.78879e+06	15467.5
	2335	4.8005e+06	15484.5
	2336	4.81207e+06	15501.8
	2337	4.82349e+06	15519.4
	2338	4.83476e+06	15537.1
	2339	4.84588e+06	15555.2
	2340	4.85684e+06	15573.4
	2341	4.86764e+06	15591.9
	2342	4.87827e+06	15610.5
	2343	4.88873e+06	15629.4
	2344	4.89902e+06	15648.5
	2345	4.90912e+06	15667.8
	2346	4.91905e+06	15687.3
	2347	4.92879e+06	15706.9
	2348	4.93834e+06	15726.7
	2349	4.9477e+06	15746.7
	2350	4.95687e+06	15766.8
	2351	4.96584e+06	15787.1
	2352	4.97461e+06	15807.5
	2353	4.98318e+06	15828.1
	2354	4.99155e+06	15848.7
	2355	4.99971e+06	15869.5
	2356	5.00766e+06	15890.4
	2357	5.0154e+06	15911.4
	2358	5.02293e+06	15932.5
	2359	5.03024e+06	15953.6
	2360	5.03734e+06	15974.9
	2361	5.04422e+06	15996.2
	2362	5.05089e+06	16017.5
	2363	5.05734e+06	16039
	2364	5.06357e+06	16060.4
	2365	5.06958e+06	16081.9
	2366	5.07536e+06	16103.4
	2367	5.08093e+06	16125
	2368	5.08628e+06	16146.5
	2369	5.0914e+06	16168.1
	2370	5.0963e+06	16189.6
	2371	5.10099e+06	16211.1
	2372	5.10545e+06	16232.6
	2373	5.10969e+06	16254.1
	2374	5.1137e+06	16275.5
	2375	5.1175e+06	16296.9
	2376	5.12108e+06	16318.3
	2377	5.12444e+06	16339.5
	2378	5.12758e+06	16360.8
	2379	5.13051e+06	16381.9
	2380	5.13322e+06	16402.9
	2381	5.13571e+06	16423.9
	2382	5.138e+06	16444.8
	2383	5.14007e+06	16465.5
	2384	5.14192e+06	16486.2
	2385	5.14357e+06	16506.7
	2386	5.14502e+06	16527.1
	2387	5.14625e+06	16547.3
	2388	5.14728e+06	16567.5
	2389	5.14811e+06	16587.4
	2390	5.14874e+06	16607.3
	2391	5.14917e+06	16626.9
	2392	5.14941e+06	16646.4
	2393	5.14945e+06	16665.8
	2394	5.1493e+06	16684.9
	2395	5.14895e+06	16703.9
	2396	5.14842e+06	16722.7
	2397	5.14771e+06	16741.3
	2398	5.14681e+06	16759.6
	2399	5.14573e+06	16777.8
	2400	5.14447e+06	16795.8
	2401	5.14303e+06	16813.5
	2402	5.14143e+06	16831.1
	2403	5.13965e+06	16848.4
	2404	5.1377e+06	16865.4
	2405	5.13559e+06	16882.3
	2406	5.13331e+06	16898.9
	2407	5.13087e+06	16915.2
	2408	5.12828e+06	16931.3
	2409	5.12553e+06	16947.2
	2410	5.12262e+06	16962.8
	2411	5.11957e+06	16978.1
	2412	5.11637e+06	16993.2
	2413	5.11303e+06	17008
	2414	5.10954e+06	17022.5
	2415	5.10592e+06	17036.8
	2416	5.10216e+06	17050.8
	2417	5.09827e+06	17064.5
	2418	5.09424e+06	17077.9
	2419	5.09009e+06	17091.1
	2420	5.08581e+06	17103.9
	2421	5.08141e+06	17116.5
	2422	5.0769e+06	17128.7
	2423	5.07226e+06	17140.7
	2424	5.06751e+06	17152.4
	2425	5.06265e+06	17163.8
	2426	5.05768e+06	17174.9
	2427	5.05261e+06	17185.7
	2428	5.04744e+06	17196.2
	2429	5.04216e+06	17206.3
	2430	5.03679e+06	17216.2
	2431	5.03132e+06	17225.8
	2432	5.02576e+06	17235.1
	2433	5.02011e+06	17244
	2434	5.01437e+06	17252.7
	2435	5.00855e+06	17261
	2436	5.00265e+06	17269.1
	2437	4.99667e+06	17276.8
	2438	4.99062e+06	17284.2
	2439	4.98449e+06	17291.3
	2440	4.97829e+06	17298.1
	2441	4.97202e+06	17304.6
	2442	4.96568e+06	17310.8
	2443	4.95929e+06	17316.7
	2444	4.95283e+06	17322.3
	2445	4.94631e+06	17327.6
	2446	4.93974e+06	17332.5
	2447	4.93311e+06	17337.2
	2448	4.92644e+06	17341.6
	2449	4.91971e+06	17345.6
	2450	4.91294e+06	17349.4
	2451	4.90612e+06	17352.8
	2452	4.89927e+06	17356
	2453	4.89237e+06	17358.9
	2454	4.88543e+06	17361.4
	2455	4.87847e+06	17363.7
	2456	4.87146e+06	17365.7
	2457	4.86443e+06	17367.4
