	t	x	y
	2618	6.07436e+06	13953.6
	2619	6.09339e+06	14021.9
	2620	6.11148e+06	14090.4
	2621	6.12861e+06	14159.3
	2622	6.1448e+06	14228.5
	2623	6.16006e+06	14297.8
	2624	6.17439e+06	14367.4
	2625	6.18782e+06	14437.1
	2626	6.20033e+06	14506.9
	2627	6.21196e+06	14576.9
	2628	6.22271e+06	14646.9
	2629	6.23258e+06	14717
	2630	6.2416e+06	14787
	2631	6.24978e+06	14857.1
	2632	6.25713e+06	14927.1
	2633	6.26366e+06	14997
	2634	6.26939e+06	15066.7
	2635	6.27434e+06	15136.4
	2636	6.27851e+06	15205.8
	2637	6.28192e+06	15275.1
	2638	6.28459e+06	15344.1
	2639	6.28653e+06	15412.8
	2640	6.28776e+06	15481.3
	2641	6.28829e+06	15549.4
	2642	6.28813e+06	15617.2
	2643	6.28731e+06	15684.6
	2644	6.28584e+06	15751.7
	2645	6.28373e+06	15818.2
	2646	6.281e+06	15884.4
	2647	6.27766e+06	15950
	2648	6.27372e+06	16015.2
	2649	6.26921e+06	16079.8
	2650	6.26414e+06	16143.9
	2651	6.25852e+06	16207.4
	2652	6.25237e+06	16270.3
	2653	6.2457e+06	16332.5
	2654	6.23853e+06	16394.2
	2655	6.23086e+06	16455.1
	2656	6.22272e+06	16515.4
	2657	6.21411e+06	16575
	2658	6.20506e+06	16633.9
	2659	6.19557e+06	16692.1
	2660	6.18565e+06	16749.4
	2661	6.17533e+06	16806.1
	2662	6.16461e+06	16861.9
	2663	6.1535e+06	16916.9
	2664	6.14202e+06	16971.1
	2665	6.13018e+06	17024.5
	2666	6.118e+06	17077
	2667	6.10547e+06	17128.7
	2668	6.09262e+06	17179.5
	2669	6.07946e+06	17229.4
	2670	6.066e+06	17278.5
	2671	6.05224e+06	17326.6
	2672	6.0382e+06	17373.8
	2673	6.02389e+06	17420.1
	2674	6.00931e+06	17465.4
	2675	5.99449e+06	17509.9
	2676	5.97943e+06	17553.3
	2677	5.96413e+06	17595.9
	2678	5.94861e+06	17637.4
	2679	5.93288e+06	17678
	2680	5.91695e+06	17717.7
	2681	5.90081e+06	17756.3
	2682	5.8845e+06	17794
	2683	5.868e+06	17830.7
	2684	5.85133e+06	17866.5
	2685	5.83451e+06	17901.2
	2686	5.81752e+06	17935
	2687	5.80039e+06	17967.7
	2688	5.78312e+06	17999.5
	2689	5.76572e+06	18030.3
	2690	5.7482e+06	18060.2
	2691	5.73055e+06	18089
	2692	5.7128e+06	18116.9
	2693	5.69494e+06	18143.7
	2694	5.67699e+06	18169.6
	2695	5.65894e+06	18194.5
	2696	5.6408e+06	18218.5
	2697	5.62259e+06	18241.5
	2698	5.60431e+06	18263.5
	2699	5.58595e+06	18284.5
	2700	5.56754e+06	18304.6
	2701	5.60358e+06	12870.8
	2702	5.63876e+06	12929.2
	2703	5.67305e+06	12988.3
	2704	5.70644e+06	13048.2
	2705	5.73892e+06	13108.9
	2706	5.77047e+06	13170.3
	2707	5.80109e+06	13232.4
	2708	5.83076e+06	13295.2
	2709	5.85948e+06	13358.6
	2710	5.88723e+06	13422.6
	2711	5.91402e+06	13487.2
	2712	5.93984e+06	13552.4
	2713	5.96469e+06	13618.1
	2714	5.98857e+06	13684.3
	2715	6.01147e+06	13751
	2716	6.0334e+06	13818.1
	2717	6.05436e+06	13885.7
	2718	6.07436e+06	13953.6
	2719	6.09339e+06	14021.9
	2720	6.11148e+06	14090.4
	2721	6.12861e+06	14159.3
	2722	6.1448e+06	14228.5
	2723	6.16006e+06	14297.8
	2724	6.17439e+06	14367.4
	2725	6.18782e+06	14437.1
	2726	6.20033e+06	14506.9
	2727	6.21196e+06	14576.9
	2728	6.22271e+06	14646.9
	2729	6.23258e+06	14717
	2730	6.2416e+06	14787
	2731	6.24978e+06	14857.1
	2732	6.25713e+06	14927.1
	2733	6.26366e+06	14997
	2734	6.26939e+06	15066.7
	2735	6.27434e+06	15136.4
	2736	6.27851e+06	15205.8
	2737	6.28192e+06	15275.1
	2738	6.28459e+06	15344.1
	2739	6.28653e+06	15412.8
	2740	6.28776e+06	15481.3
	2741	6.28829e+06	15549.4
	2742	6.28813e+06	15617.2
	2743	6.28731e+06	15684.6
	2744	6.28584e+06	15751.7
	2745	6.28373e+06	15818.2
	2746	6.281e+06	15884.4
	2747	6.27766e+06	15950
	2748	6.27372e+06	16015.2
	2749	6.26921e+06	16079.8
	2750	6.26414e+06	16143.9
	2751	6.25852e+06	16207.4
	2752	6.25237e+06	16270.3
	2753	6.2457e+06	16332.5
	2754	6.23853e+06	16394.2
	2755	6.23086e+06	16455.1
	2756	6.22272e+06	16515.4
	2757	6.21411e+06	16575
	2758	6.20506e+06	16633.9
	2759	6.19557e+06	16692.1
	2760	6.18565e+06	16749.4
	2761	6.17533e+06	16806.1
	2762	6.16461e+06	16861.9
	2763	6.1535e+06	16916.9
	2764	6.14202e+06	16971.1
	2765	6.13018e+06	17024.5
	2766	6.118e+06	17077
	2767	6.10547e+06	17128.7
	2768	6.09262e+06	17179.5
	2769	6.07946e+06	17229.4
	2770	6.066e+06	17278.5
	2771	6.05224e+06	17326.6
	2772	6.0382e+06	17373.8
	2773	6.02389e+06	17420.1
	2774	6.00931e+06	17465.4
	2775	5.99449e+06	17509.9
	2776	5.97943e+06	17553.3
	2777	5.96413e+06	17595.9
	2778	5.94861e+06	17637.4
	2779	5.93288e+06	17678
	2780	5.91695e+06	17717.7
	2781	5.90081e+06	17756.3
	2782	5.8845e+06	17794
	2783	5.868e+06	17830.7
	2784	5.85133e+06	17866.5
	2785	5.83451e+06	17901.2
	2786	5.81752e+06	17935
	2787	5.80039e+06	17967.7
	2788	5.78312e+06	17999.5
	2789	5.76572e+06	18030.3
	2790	5.7482e+06	18060.2
	2791	5.73055e+06	18089
	2792	5.7128e+06	18116.9
	2793	5.69494e+06	18143.7
	2794	5.67699e+06	18169.6
	2795	5.65894e+06	18194.5
	2796	5.6408e+06	18218.5
	2797	5.62259e+06	18241.5
	2798	5.60431e+06	18263.5
	2799	5.58595e+06	18284.5
	2800	5.56754e+06	18304.6
	2801	5.60358e+06	12870.8
	2802	5.63876e+06	12929.2
	2803	5.67305e+06	12988.3
	2804	5.70644e+06	13048.2
	2805	5.73892e+06	13108.9
	2806	5.77047e+06	13170.3
	2807	5.80109e+06	13232.4
	2808	5.83076e+06	13295.2
	2809	5.85948e+06	13358.6
	2810	5.88723e+06	13422.6
	2811	5.91402e+06	13487.2
	2812	5.93984e+06	13552.4
	2813	5.96469e+06	13618.1
	2814	5.98857e+06	13684.3
	2815	6.01147e+06	13751
	2816	6.0334e+06	13818.1
	2817	6.05436e+06	13885.7
	2818	6.07436e+06	13953.6
	2819	6.09339e+06	14021.9
	2820	6.11148e+06	14090.4
	2821	6.12861e+06	14159.3
	2822	6.1448e+06	14228.5
	2823	6.16006e+06	14297.8
	2824	6.17439e+06	14367.4
	2825	6.18782e+06	14437.1
	2826	6.20033e+06	14506.9
	2827	6.21196e+06	14576.9
	2828	6.22271e+06	14646.9
	2829	6.23258e+06	14717
	2830	6.2416e+06	14787
	2831	6.24978e+06	14857.1
	2832	6.25713e+06	14927.1
	2833	6.26366e+06	14997
	2834	6.26939e+06	15066.7
	2835	6.27434e+06	15136.4
	2836	6.27851e+06	15205.8
	2837	6.28192e+06	15275.1
	2838	6.28459e+06	15344.1
	2839	6.28653e+06	15412.8
	2840	6.28776e+06	15481.3
	2841	6.28829e+06	15549.4
	2842	6.28813e+06	15617.2
	2843	6.28731e+06	15684.6
	2844	6.28584e+06	15751.7
	2845	6.28373e+06	15818.2
	2846	6.281e+06	15884.4
	2847	6.27766e+06	15950
	2848	6.27372e+06	16015.2
	2849	6.26921e+06	16079.8
	2850	6.26414e+06	16143.9
	2851	6.25852e+06	16207.4
	2852	6.25237e+06	16270.3
	2853	6.2457e+06	16332.5
	2854	6.23853e+06	16394.2
	2855	6.23086e+06	16455.1
	2856	6.22272e+06	16515.4
	2857	6.21411e+06	16575
	2858	6.20506e+06	16633.9
	2859	6.19557e+06	16692.1
	2860	6.18565e+06	16749.4
	2861	6.17533e+06	16806.1
	2862	6.16461e+06	16861.9
	2863	6.1535e+06	16916.9
	2864	6.14202e+06	16971.1
	2865	6.13018e+06	17024.5
	2866	6.118e+06	17077
	2867	6.10547e+06	17128.7
	2868	6.09262e+06	17179.5
	2869	6.07946e+06	17229.4
	2870	6.066e+06	17278.5
	2871	6.05224e+06	17326.6
	2872	6.0382e+06	17373.8
	2873	6.02389e+06	17420.1
	2874	6.00931e+06	17465.4
	2875	5.99449e+06	17509.9
	2876	5.97943e+06	17553.3
	2877	5.96413e+06	17595.9
	2878	5.94861e+06	17637.4
	2879	5.93288e+06	17678
	2880	5.91695e+06	17717.7
	2881	5.90081e+06	17756.3
	2882	5.8845e+06	17794
	2883	5.868e+06	17830.7
	2884	5.85133e+06	17866.5
	2885	5.83451e+06	17901.2
	2886	5.81752e+06	17935
	2887	5.80039e+06	17967.7
	2888	5.78312e+06	17999.5
	2889	5.76572e+06	18030.3
	2890	5.7482e+06	18060.2
	2891	5.73055e+06	18089
	2892	5.7128e+06	18116.9
	2893	5.69494e+06	18143.7
	2894	5.67699e+06	18169.6
	2895	5.65894e+06	18194.5
	2896	5.6408e+06	18218.5
	2897	5.62259e+06	18241.5
	2898	5.60431e+06	18263.5
	2899	5.58595e+06	18284.5
	2900	5.56754e+06	18304.6
	2901	5.60358e+06	12870.8
	2902	5.63876e+06	12929.2
	2903	5.67305e+06	12988.3
	2904	5.70644e+06	13048.2
	2905	5.73892e+06	13108.9
	2906	5.77047e+06	13170.3
	2907	5.80109e+06	13232.4
	2908	5.83076e+06	13295.2
	2909	5.85948e+06	13358.6
	2910	5.88723e+06	13422.6
	2911	5.91402e+06	13487.2
	2912	5.93984e+06	13552.4
	2913	5.96469e+06	13618.1
	2914	5.98857e+06	13684.3
	2915	6.01147e+06	13751
	2916	6.0334e+06	13818.1
	2917	6.05436e+06	13885.7
	2918	6.07436e+06	13953.6
	2919	6.09339e+06	14021.9
	2920	6.11148e+06	14090.4
	2921	6.12861e+06	14159.3
	2922	6.1448e+06	14228.5
	2923	6.16006e+06	14297.8
	2924	6.17439e+06	14367.4
	2925	6.18782e+06	14437.1
	2926	6.20033e+06	14506.9
	2927	6.21196e+06	14576.9
	2928	6.22271e+06	14646.9
	2929	6.23258e+06	14717
	2930	6.2416e+06	14787
	2931	6.24978e+06	14857.1
	2932	6.25713e+06	14927.1
	2933	6.26366e+06	14997
	2934	6.26939e+06	15066.7
	2935	6.27434e+06	15136.4
	2936	6.27851e+06	15205.8
	2937	6.28192e+06	15275.1
	2938	6.28459e+06	15344.1
	2939	6.28653e+06	15412.8
	2940	6.28776e+06	15481.3
	2941	6.28829e+06	15549.4
	2942	6.28813e+06	15617.2
	2943	6.28731e+06	15684.6
	2944	6.28584e+06	15751.7
	2945	6.28373e+06	15818.2
	2946	6.281e+06	15884.4
	2947	6.27766e+06	15950
	2948	6.27372e+06	16015.2
	2949	6.26921e+06	16079.8
	2950	6.26414e+06	16143.9
	2951	6.25852e+06	16207.4
	2952	6.25237e+06	16270.3
	2953	6.2457e+06	16332.5
	2954	6.23853e+06	16394.2
	2955	6.23086e+06	16455.1
	2956	6.22272e+06	16515.4
	2957	6.21411e+06	16575
	2958	6.20506e+06	16633.9
	2959	6.19557e+06	16692.1
	2960	6.18565e+06	16749.4
	2961	6.17533e+06	16806.1
	2962	6.16461e+06	16861.9
	2963	6.1535e+06	16916.9
	2964	6.14202e+06	16971.1
	2965	6.13018e+06	17024.5
	2966	6.118e+06	17077
	2967	6.10547e+06	17128.7
	2968	6.09262e+06	17179.5
	2969	6.07946e+06	17229.4
	2970	6.066e+06	17278.5
	2971	6.05224e+06	17326.6
	2972	6.0382e+06	17373.8
	2973	6.02389e+06	17420.1
	2974	6.00931e+06	17465.4
	2975	5.99449e+06	17509.9
	2976	5.97943e+06	17553.3
	2977	5.96413e+06	17595.9
	2978	5.94861e+06	17637.4
	2979	5.93288e+06	17678
	2980	5.91695e+06	17717.7
	2981	5.90081e+06	17756.3
	2982	5.8845e+06	17794
	2983	5.868e+06	17830.7
	2984	5.85133e+06	17866.5
	2985	5.83451e+06	17901.2
	2986	5.81752e+06	17935
	2987	5.80039e+06	17967.7
	2988	5.78312e+06	17999.5
	2989	5.76572e+06	18030.3
	2990	5.7482e+06	18060.2
	2991	5.73055e+06	18089
	2992	5.7128e+06	18116.9
	2993	5.69494e+06	18143.7
	2994	5.67699e+06	18169.6
	2995	5.65894e+06	18194.5
	2996	5.6408e+06	18218.5
	2997	5.62259e+06	18241.5
	2998	5.60431e+06	18263.5
	2999	5.58595e+06	18284.5
	3000	5.56754e+06	18304.6
	3001	5.60358e+06	12870.8
	3002	5.63876e+06	12929.2
	3003	5.67305e+06	12988.3
	3004	5.70644e+06	13048.2
	3005	5.73892e+06	13108.9
	3006	5.77047e+06	13170.3
	3007	5.80109e+06	13232.4
	3008	5.83076e+06	13295.2
	3009	5.85948e+06	13358.6
	3010	5.88723e+06	13422.6
	3011	5.91402e+06	13487.2
	3012	5.93984e+06	13552.4
	3013	5.96469e+06	13618.1
	3014	5.98857e+06	13684.3
	3015	6.01147e+06	13751
	3016	6.0334e+06	13818.1
	3017	6.05436e+06	13885.7
	3018	6.07436e+06	13953.6
	3019	6.09339e+06	14021.9
	3020	6.11148e+06	14090.4
	3021	6.12861e+06	14159.3
	3022	6.1448e+06	14228.5
	3023	6.16006e+06	14297.8
	3024	6.17439e+06	14367.4
	3025	6.18782e+06	14437.1
	3026	6.20033e+06	14506.9
	3027	6.21196e+06	14576.9
	3028	6.22271e+06	14646.9
	3029	6.23258e+06	14717
	3030	6.2416e+06	14787
	3031	6.24978e+06	14857.1
	3032	6.25713e+06	14927.1
	3033	6.26366e+06	14997
	3034	6.26939e+06	15066.7
	3035	6.27434e+06	15136.4
	3036	6.27851e+06	15205.8
	3037	6.28192e+06	15275.1
	3038	6.28459e+06	15344.1
	3039	6.28653e+06	15412.8
	3040	6.28776e+06	15481.3
	3041	6.28829e+06	15549.4
	3042	6.28813e+06	15617.2
	3043	6.28731e+06	15684.6
	3044	6.28584e+06	15751.7
	3045	6.28373e+06	15818.2
	3046	6.281e+06	15884.4
	3047	6.27766e+06	15950
	3048	6.27372e+06	16015.2
	3049	6.26921e+06	16079.8
	3050	6.26414e+06	16143.9
	3051	6.25852e+06	16207.4
	3052	6.25237e+06	16270.3
	3053	6.2457e+06	16332.5
	3054	6.23853e+06	16394.2
	3055	6.23086e+06	16455.1
	3056	6.22272e+06	16515.4
	3057	6.21411e+06	16575
	3058	6.20506e+06	16633.9
	3059	6.19557e+06	16692.1
	3060	6.18565e+06	16749.4
	3061	6.17533e+06	16806.1
	3062	6.16461e+06	16861.9
	3063	6.1535e+06	16916.9
	3064	6.14202e+06	16971.1
	3065	6.13018e+06	17024.5
	3066	6.118e+06	17077
	3067	6.10547e+06	17128.7
	3068	6.09262e+06	17179.5
	3069	6.07946e+06	17229.4
	3070	6.066e+06	17278.5
	3071	6.05224e+06	17326.6
	3072	6.0382e+06	17373.8
	3073	6.02389e+06	17420.1
	3074	6.00931e+06	17465.4
	3075	5.99449e+06	17509.9
	3076	5.97943e+06	17553.3
	3077	5.96413e+06	17595.9
	3078	5.94861e+06	17637.4
	3079	5.93288e+06	17678
	3080	5.91695e+06	17717.7
	3081	5.90081e+06	17756.3
	3082	5.8845e+06	17794
	3083	5.868e+06	17830.7
	3084	5.85133e+06	17866.5
	3085	5.83451e+06	17901.2
	3086	5.81752e+06	17935
	3087	5.80039e+06	17967.7
	3088	5.78312e+06	17999.5
	3089	5.76572e+06	18030.3
	3090	5.7482e+06	18060.2
	3091	5.73055e+06	18089
	3092	5.7128e+06	18116.9
	3093	5.69494e+06	18143.7
	3094	5.67699e+06	18169.6
	3095	5.65894e+06	18194.5
	3096	5.6408e+06	18218.5
	3097	5.62259e+06	18241.5
	3098	5.60431e+06	18263.5
	3099	5.58595e+06	18284.5
	3100	5.56754e+06	18304.6
	3101	5.60358e+06	12870.8
	3102	5.63876e+06	12929.2
	3103	5.67305e+06	12988.3
	3104	5.70644e+06	13048.2
	3105	5.73892e+06	13108.9
	3106	5.77047e+06	13170.3
	3107	5.80109e+06	13232.4
	3108	5.83076e+06	13295.2
	3109	5.85948e+06	13358.6
	3110	5.88723e+06	13422.6
	3111	5.91402e+06	13487.2
	3112	5.93984e+06	13552.4
	3113	5.96469e+06	13618.1
	3114	5.98857e+06	13684.3
	3115	6.01147e+06	13751
	3116	6.0334e+06	13818.1
	3117	6.05436e+06	13885.7
	3118	6.07436e+06	13953.6
	3119	6.09339e+06	14021.9
	3120	6.11148e+06	14090.4
	3121	6.12861e+06	14159.3
	3122	6.1448e+06	14228.5
	3123	6.16006e+06	14297.8
	3124	6.17439e+06	14367.4
	3125	6.18782e+06	14437.1
	3126	6.20033e+06	14506.9
	3127	6.21196e+06	14576.9
	3128	6.22271e+06	14646.9
	3129	6.23258e+06	14717
	3130	6.2416e+06	14787
	3131	6.24978e+06	14857.1
	3132	6.25713e+06	14927.1
	3133	6.26366e+06	14997
	3134	6.26939e+06	15066.7
	3135	6.27434e+06	15136.4
	3136	6.27851e+06	15205.8
	3137	6.28192e+06	15275.1
	3138	6.28459e+06	15344.1
	3139	6.28653e+06	15412.8
	3140	6.28776e+06	15481.3
	3141	6.28829e+06	15549.4
	3142	6.28813e+06	15617.2
	3143	6.28731e+06	15684.6
	3144	6.28584e+06	15751.7
	3145	6.28373e+06	15818.2
	3146	6.281e+06	15884.4
	3147	6.27766e+06	15950
	3148	6.27372e+06	16015.2
	3149	6.26921e+06	16079.8
	3150	6.26414e+06	16143.9
	3151	6.25852e+06	16207.4
	3152	6.25237e+06	16270.3
	3153	6.2457e+06	16332.5
	3154	6.23853e+06	16394.2
	3155	6.23086e+06	16455.1
	3156	6.22272e+06	16515.4
	3157	6.21411e+06	16575
	3158	6.20506e+06	16633.9
	3159	6.19557e+06	16692.1
	3160	6.18565e+06	16749.4
	3161	6.17533e+06	16806.1
	3162	6.16461e+06	16861.9
	3163	6.1535e+06	16916.9
	3164	6.14202e+06	16971.1
	3165	6.13018e+06	17024.5
	3166	6.118e+06	17077
	3167	6.10547e+06	17128.7
	3168	6.09262e+06	17179.5
	3169	6.07946e+06	17229.4
	3170	6.066e+06	17278.5
	3171	6.05224e+06	17326.6
	3172	6.0382e+06	17373.8
	3173	6.02389e+06	17420.1
	3174	6.00931e+06	17465.4
	3175	5.99449e+06	17509.9
	3176	5.97943e+06	17553.3
	3177	5.96413e+06	17595.9
	3178	5.94861e+06	17637.4
	3179	5.93288e+06	17678
	3180	5.91695e+06	17717.7
	3181	5.90081e+06	17756.3
	3182	5.8845e+06	17794
	3183	5.868e+06	17830.7
	3184	5.85133e+06	17866.5
	3185	5.83451e+06	17901.2
	3186	5.81752e+06	17935
	3187	5.80039e+06	17967.7
	3188	5.78312e+06	17999.5
	3189	5.76572e+06	18030.3
	3190	5.7482e+06	18060.2
	3191	5.73055e+06	18089
	3192	5.7128e+06	18116.9
	3193	5.69494e+06	18143.7
	3194	5.67699e+06	18169.6
	3195	5.65894e+06	18194.5
	3196	5.6408e+06	18218.5
	3197	5.62259e+06	18241.5
	3198	5.60431e+06	18263.5
	3199	5.58595e+06	18284.5
	3200	5.56754e+06	18304.6
	3201	5.60358e+06	12870.8
	3202	5.63876e+06	12929.2
	3203	5.67305e+06	12988.3
	3204	5.70644e+06	13048.2
	3205	5.73892e+06	13108.9
	3206	5.77047e+06	13170.3
	3207	5.80109e+06	13232.4
	3208	5.83076e+06	13295.2
	3209	5.85948e+06	13358.6
	3210	5.88723e+06	13422.6
	3211	5.91402e+06	13487.2
	3212	5.93984e+06	13552.4
	3213	5.96469e+06	13618.1
	3214	5.98857e+06	13684.3
	3215	6.01147e+06	13751
	3216	6.0334e+06	13818.1
	3217	6.05436e+06	13885.7
	3218	6.07436e+06	13953.6
	3219	6.09339e+06	14021.9
	3220	6.11148e+06	14090.4
	3221	6.12861e+06	14159.3
	3222	6.1448e+06	14228.5
	3223	6.16006e+06	14297.8
	3224	6.17439e+06	14367.4
	3225	6.18782e+06	14437.1
	3226	6.20033e+06	14506.9
	3227	6.21196e+06	14576.9
	3228	6.22271e+06	14646.9
	3229	6.23258e+06	14717
	3230	6.2416e+06	14787
	3231	6.24978e+06	14857.1
	3232	6.25713e+06	14927.1
	3233	6.26366e+06	14997
	3234	6.26939e+06	15066.7
	3235	6.27434e+06	15136.4
	3236	6.27851e+06	15205.8
	3237	6.28192e+06	15275.1
	3238	6.28459e+06	15344.1
	3239	6.28653e+06	15412.8
	3240	6.28776e+06	15481.3
	3241	6.28829e+06	15549.4
	3242	6.28813e+06	15617.2
	3243	6.28731e+06	15684.6
	3244	6.28584e+06	15751.7
	3245	6.28373e+06	15818.2
	3246	6.281e+06	15884.4
	3247	6.27766e+06	15950
	3248	6.27372e+06	16015.2
	3249	6.26921e+06	16079.8
	3250	6.26414e+06	16143.9
	3251	6.25852e+06	16207.4
	3252	6.25237e+06	16270.3
	3253	6.2457e+06	16332.5
	3254	6.23853e+06	16394.2
	3255	6.23086e+06	16455.1
	3256	6.22272e+06	16515.4
	3257	6.21411e+06	16575
	3258	6.20506e+06	16633.9
	3259	6.19557e+06	16692.1
	3260	6.18565e+06	16749.4
	3261	6.17533e+06	16806.1
	3262	6.16461e+06	16861.9
	3263	6.1535e+06	16916.9
	3264	6.14202e+06	16971.1
	3265	6.13018e+06	17024.5
	3266	6.118e+06	17077
	3267	6.10547e+06	17128.7
	3268	6.09262e+06	17179.5
	3269	6.07946e+06	17229.4
	3270	6.066e+06	17278.5
	3271	6.05224e+06	17326.6
	3272	6.0382e+06	17373.8
	3273	6.02389e+06	17420.1
	3274	6.00931e+06	17465.4
	3275	5.99449e+06	17509.9
	3276	5.97943e+06	17553.3
	3277	5.96413e+06	17595.9
	3278	5.94861e+06	17637.4
	3279	5.93288e+06	17678
	3280	5.91695e+06	17717.7
	3281	5.90081e+06	17756.3
	3282	5.8845e+06	17794
	3283	5.868e+06	17830.7
	3284	5.85133e+06	17866.5
	3285	5.83451e+06	17901.2
	3286	5.81752e+06	17935
	3287	5.80039e+06	17967.7
	3288	5.78312e+06	17999.5
	3289	5.76572e+06	18030.3
	3290	5.7482e+06	18060.2
	3291	5.73055e+06	18089
	3292	5.7128e+06	18116.9
	3293	5.69494e+06	18143.7
	3294	5.67699e+06	18169.6
	3295	5.65894e+06	18194.5
	3296	5.6408e+06	18218.5
	3297	5.62259e+06	18241.5
	3298	5.60431e+06	18263.5
	3299	5.58595e+06	18284.5
	3300	5.56754e+06	18304.6
	3301	5.60358e+06	12870.8
	3302	5.63876e+06	12929.2
	3303	5.67305e+06	12988.3
	3304	5.70644e+06	13048.2
	3305	5.73892e+06	13108.9
	3306	5.77047e+06	13170.3
	3307	5.80109e+06	13232.4
	3308	5.83076e+06	13295.2
	3309	5.85948e+06	13358.6
	3310	5.88723e+06	13422.6
	3311	5.91402e+06	13487.2
	3312	5.93984e+06	13552.4
	3313	5.96469e+06	13618.1
	3314	5.98857e+06	13684.3
	3315	6.01147e+06	13751
	3316	6.0334e+06	13818.1
	3317	6.05436e+06	13885.7
	3318	6.07436e+06	13953.6
	3319	6.09339e+06	14021.9
	3320	6.11148e+06	14090.4
	3321	6.12861e+06	14159.3
	3322	6.1448e+06	14228.5
	3323	6.16006e+06	14297.8
	3324	6.17439e+06	14367.4
	3325	6.18782e+06	14437.1
	3326	6.20033e+06	14506.9
	3327	6.21196e+06	14576.9
	3328	6.22271e+06	14646.9
	3329	6.23258e+06	14717
	3330	6.2416e+06	14787
	3331	6.24978e+06	14857.1
	3332	6.25713e+06	14927.1
	3333	6.26366e+06	14997
	3334	6.26939e+06	15066.7
	3335	6.27434e+06	15136.4
	3336	6.27851e+06	15205.8
	3337	6.28192e+06	15275.1
	3338	6.28459e+06	15344.1
	3339	6.28653e+06	15412.8
	3340	6.28776e+06	15481.3
	3341	6.28829e+06	15549.4
	3342	6.28813e+06	15617.2
	3343	6.28731e+06	15684.6
	3344	6.28584e+06	15751.7
	3345	6.28373e+06	15818.2
	3346	6.281e+06	15884.4
	3347	6.27766e+06	15950
	3348	6.27372e+06	16015.2
	3349	6.26921e+06	16079.8
	3350	6.26414e+06	16143.9
	3351	6.25852e+06	16207.4
	3352	6.25237e+06	16270.3
	3353	6.2457e+06	16332.5
	3354	6.23853e+06	16394.2
	3355	6.23086e+06	16455.1
	3356	6.22272e+06	16515.4
	3357	6.21411e+06	16575
	3358	6.20506e+06	16633.9
	3359	6.19557e+06	16692.1
	3360	6.18565e+06	16749.4
	3361	6.17533e+06	16806.1
	3362	6.16461e+06	16861.9
	3363	6.1535e+06	16916.9
	3364	6.14202e+06	16971.1
	3365	6.13018e+06	17024.5
	3366	6.118e+06	17077
	3367	6.10547e+06	17128.7
	3368	6.09262e+06	17179.5
	3369	6.07946e+06	17229.4
	3370	6.066e+06	17278.5
	3371	6.05224e+06	17326.6
	3372	6.0382e+06	17373.8
	3373	6.02389e+06	17420.1
	3374	6.00931e+06	17465.4
	3375	5.99449e+06	17509.9
	3376	5.97943e+06	17553.3
	3377	5.96413e+06	17595.9
	3378	5.94861e+06	17637.4
	3379	5.93288e+06	17678
	3380	5.91695e+06	17717.7
	3381	5.90081e+06	17756.3
	3382	5.8845e+06	17794
	3383	5.868e+06	17830.7
	3384	5.85133e+06	17866.5
	3385	5.83451e+06	17901.2
	3386	5.81752e+06	17935
	3387	5.80039e+06	17967.7
	3388	5.78312e+06	17999.5
	3389	5.76572e+06	18030.3
	3390	5.7482e+06	18060.2
	3391	5.73055e+06	18089
	3392	5.7128e+06	18116.9
	3393	5.69494e+06	18143.7
	3394	5.67699e+06	18169.6
	3395	5.65894e+06	18194.5
	3396	5.6408e+06	18218.5
	3397	5.62259e+06	18241.5
	3398	5.60431e+06	18263.5
	3399	5.58595e+06	18284.5
	3400	5.56754e+06	18304.6
	3401	5.60358e+06	12870.8
	3402	5.63876e+06	12929.2
	3403	5.67305e+06	12988.3
	3404	5.70644e+06	13048.2
	3405	5.73892e+06	13108.9
	3406	5.77047e+06	13170.3
	3407	5.80109e+06	13232.4
	3408	5.83076e+06	13295.2
	3409	5.85948e+06	13358.6
	3410	5.88723e+06	13422.6
	3411	5.91402e+06	13487.2
	3412	5.93984e+06	13552.4
	3413	5.96469e+06	13618.1
	3414	5.98857e+06	13684.3
	3415	6.01147e+06	13751
	3416	6.0334e+06	13818.1
	3417	6.05436e+06	13885.7
	3418	6.07436e+06	13953.6
	3419	6.09339e+06	14021.9
	3420	6.11148e+06	14090.4
	3421	6.12861e+06	14159.3
	3422	6.1448e+06	14228.5
	3423	6.16006e+06	14297.8
	3424	6.17439e+06	14367.4
	3425	6.18782e+06	14437.1
	3426	6.20033e+06	14506.9
	3427	6.21196e+06	14576.9
	3428	6.22271e+06	14646.9
	3429	6.23258e+06	14717
	3430	6.2416e+06	14787
	3431	6.24978e+06	14857.1
	3432	6.25713e+06	14927.1
	3433	6.26366e+06	14997
	3434	6.26939e+06	15066.7
	3435	6.27434e+06	15136.4
	3436	6.27851e+06	15205.8
	3437	6.28192e+06	15275.1
	3438	6.28459e+06	15344.1
	3439	6.28653e+06	15412.8
	3440	6.28776e+06	15481.3
	3441	6.28829e+06	15549.4
	3442	6.28813e+06	15617.2
	3443	6.28731e+06	15684.6
	3444	6.28584e+06	15751.7
	3445	6.28373e+06	15818.2
	3446	6.281e+06	15884.4
	3447	6.27766e+06	15950
	3448	6.27372e+06	16015.2
	3449	6.26921e+06	16079.8
	3450	6.26414e+06	16143.9
	3451	6.25852e+06	16207.4
	3452	6.25237e+06	16270.3
