	t	x	y
	1921	5.14764e+06	15934.3
	1922	5.15477e+06	15959.8
	1923	5.16162e+06	15985.4
	1924	5.16821e+06	16011
	1925	5.17453e+06	16036.6
	1926	5.18057e+06	16062.3
	1927	5.18635e+06	16087.9
	1928	5.19185e+06	16113.5
	1929	5.19709e+06	16139.1
	1930	5.20205e+06	16164.7
	1931	5.20675e+06	16190.2
	1932	5.21118e+06	16215.7
	1933	5.21534e+06	16241.1
	1934	5.21924e+06	16266.4
	1935	5.22287e+06	16291.7
	1936	5.22624e+06	16316.9
	1937	5.22935e+06	16341.9
	1938	5.2322e+06	16366.9
	1939	5.23479e+06	16391.8
	1940	5.23713e+06	16416.5
	1941	5.23921e+06	16441.1
	1942	5.24105e+06	16465.6
	1943	5.24263e+06	16489.9
	1944	5.24396e+06	16514.1
	1945	5.24505e+06	16538.1
	1946	5.2459e+06	16561.9
	1947	5.24651e+06	16585.5
	1948	5.24688e+06	16609
	1949	5.24702e+06	16632.2
	1950	5.24693e+06	16655.3
	1951	5.2466e+06	16678.1
	1952	5.24605e+06	16700.7
	1953	5.24528e+06	16723.1
	1954	5.24429e+06	16745.2
	1955	5.24308e+06	16767.2
	1956	5.24166e+06	16788.8
	1957	5.24003e+06	16810.3
	1958	5.23819e+06	16831.4
	1959	5.23614e+06	16852.3
	1960	5.2339e+06	16872.9
	1961	5.23146e+06	16893.3
	1962	5.22882e+06	16913.4
	1963	5.22599e+06	16933.1
	1964	5.22298e+06	16952.6
	1965	5.21978e+06	16971.8
	1966	5.2164e+06	16990.7
	1967	5.21284e+06	17009.3
	1968	5.20911e+06	17027.6
	1969	5.20521e+06	17045.5
	1970	5.20114e+06	17063.2
	1971	5.1969e+06	17080.5
	1972	5.19251e+06	17097.5
	1973	5.18796e+06	17114.1
	1974	5.18326e+06	17130.4
	1975	5.17841e+06	17146.4
	1976	5.17341e+06	17162.1
	1977	5.16826e+06	17177.4
	1978	5.16298e+06	17192.3
	1979	5.15756e+06	17206.9
	1980	5.15201e+06	17221.2
	1981	5.14633e+06	17235.1
	1982	5.14053e+06	17248.7
	1983	5.1346e+06	17261.8
	1984	5.12855e+06	17274.7
	1985	5.12238e+06	17287.2
	1986	5.11611e+06	17299.3
	1987	5.10972e+06	17311
	1988	5.10323e+06	17322.4
	1989	5.09663e+06	17333.4
	1990	5.08994e+06	17344.1
	1991	5.08314e+06	17354.4
	1992	5.07626e+06	17364.3
	1993	5.06928e+06	17373.9
	1994	5.06221e+06	17383.1
	1995	5.05507e+06	17391.9
	1996	5.04784e+06	17400.4
	1997	5.04053e+06	17408.5
	1998	5.03315e+06	17416.2
	1999	5.02569e+06	17423.6
	2000	5.01817e+06	17430.6
	2001	5.01058e+06	17437.2
	2002	5.00292e+06	17443.5
	2003	4.99521e+06	17449.4
	2004	4.98743e+06	17455
	2005	4.97961e+06	17460.2
	2006	4.97173e+06	17465
	2007	4.9638e+06	17469.5
	2008	4.95582e+06	17473.7
	2009	4.9478e+06	17477.4
	2010	4.93973e+06	17480.9
	2011	4.93163e+06	17484
	2012	4.92349e+06	17486.7
	2013	4.91532e+06	17489.1
	2014	4.90712e+06	17491.1
	2015	4.89888e+06	17492.9
	2016	4.89062e+06	17494.2
	2017	4.88234e+06	17495.3
	2018	4.87403e+06	17496
	2019	4.86571e+06	17496.4
	2020	4.85737e+06	17496.4
	2021	4.84901e+06	17496.1
	2022	4.84064e+06	17495.6
	2023	4.83226e+06	17494.7
	2024	4.82387e+06	17493.4
	2025	4.81548e+06	17491.9
	2026	4.80708e+06	17490.1
	2027	4.79868e+06	17487.9
	2028	4.79028e+06	17485.5
	2029	4.78189e+06	17482.7
	2030	4.77349e+06	17479.7
	2031	4.76511e+06	17476.4
	2032	4.75673e+06	17472.8
	2033	4.74836e+06	17468.9
	2034	4.74001e+06	17464.7
	2035	4.73167e+06	17460.2
	2036	4.72335e+06	17455.5
	2037	4.71504e+06	17450.5
	2038	4.70675e+06	17445.3
	2039	4.69849e+06	17439.7
	2040	4.69025e+06	17434
	2041	4.68203e+06	17427.9
	2042	4.67384e+06	17421.7
	2043	4.66568e+06	17415.1
	2044	4.65755e+06	17408.4
	2045	4.64945e+06	17401.4
	2046	4.64138e+06	17394.1
	2047	4.63335e+06	17386.7
	2048	4.62535e+06	17379
	2049	4.6174e+06	17371.1
	2050	4.60948e+06	17363
	2051	4.6016e+06	17354.6
	2052	4.59377e+06	17346.1
	2053	4.58598e+06	17337.3
	2054	4.57824e+06	17328.4
	2055	4.57054e+06	17319.2
	2056	4.56289e+06	17309.9
	2057	4.55529e+06	17300.4
	2058	4.54775e+06	17290.7
	2059	4.54025e+06	17280.8
	2060	4.53281e+06	17270.7
	2061	4.52543e+06	17260.5
	2062	4.5181e+06	17250.1
	2063	4.51083e+06	17239.5
	2064	4.50362e+06	17228.8
	2065	4.49647e+06	17218
	2066	4.48938e+06	17206.9
	2067	4.48235e+06	17195.8
	2068	4.47539e+06	17184.5
	2069	4.46849e+06	17173
	2070	4.46166e+06	17161.5
	2071	4.45489e+06	17149.8
	2072	4.4482e+06	17137.9
	2073	4.44157e+06	17126
	2074	4.43502e+06	17113.9
	2075	4.42854e+06	17101.8
	2076	4.42213e+06	17089.5
	2077	4.41579e+06	17077.1
	2078	4.40953e+06	17064.6
	2079	4.40335e+06	17052.1
	2080	4.39724e+06	17039.4
	2081	4.39122e+06	17026.6
	2082	4.38527e+06	17013.8
	2083	4.3794e+06	17000.9
	2084	4.37361e+06	16987.9
	2085	4.36791e+06	16974.9
	2086	4.36228e+06	16961.7
	2087	4.35675e+06	16948.6
	2088	4.35129e+06	16935.3
	2089	4.34593e+06	16922
	2090	4.34065e+06	16908.7
	2091	4.33545e+06	16895.3
	2092	4.33035e+06	16881.8
	2093	4.32533e+06	16868.4
	2094	4.32041e+06	16854.9
	2095	4.31558e+06	16841.3
	2096	4.31084e+06	16827.7
	2097	4.30619e+06	16814.2
	2098	4.30163e+06	16800.5
	2099	4.29717e+06	16786.9
	2100	4.2928e+06	16773.3
	2101	4.28853e+06	16759.6
	2102	4.28436e+06	16746
	2103	4.28028e+06	16732.3
	2104	4.2763e+06	16718.7
	2105	4.27242e+06	16705
	2106	4.26864e+06	16691.4
	2107	4.26496e+06	16677.8
	2108	4.26138e+06	16664.2
	2109	4.2579e+06	16650.6
	2110	4.25452e+06	16637
	2111	4.25124e+06	16623.5
	2112	4.24807e+06	16610
	2113	4.245e+06	16596.5
	2114	4.24204e+06	16583.1
	2115	4.23918e+06	16569.7
	2116	4.23642e+06	16556.3
	2117	4.23377e+06	16543
	2118	4.23123e+06	16529.8
	2119	4.22879e+06	16516.6
	2120	4.22647e+06	16503.4
	2121	4.22424e+06	16490.3
	2122	4.22213e+06	16477.3
	2123	4.22013e+06	16464.4
	2124	4.21823e+06	16451.5
	2125	4.21644e+06	16438.7
	2126	4.21477e+06	16426
	2127	4.2132e+06	16413.3
	2128	4.21174e+06	16400.8
	2129	4.21039e+06	16388.3
	2130	4.20916e+06	16375.9
	2131	4.20803e+06	16363.6
	2132	4.20702e+06	16351.4
	2133	4.20612e+06	16339.3
	2134	4.20533e+06	16327.2
	2135	4.20465e+06	16315.3
	2136	4.20408e+06	16303.5
	2137	4.20363e+06	16291.8
	2138	4.20329e+06	16280.2
	2139	4.20306e+06	16268.8
	2140	4.20294e+06	16257.4
	2141	4.20293e+06	16246.2
	2142	4.20304e+06	16235.1
	2143	4.20326e+06	16224.1
	2144	4.20359e+06	16213.2
	2145	4.20403e+06	16202.5
	2146	4.20459e+06	16191.9
	2147	4.20526e+06	16181.4
	2148	4.20603e+06	16171.1
	2149	4.20693e+06	16160.9
	2150	4.20793e+06	16150.8
	2151	4.20904e+06	16140.9
	2152	4.21026e+06	16131.1
	2153	4.2116e+06	16121.5
	2154	4.21304e+06	16112.1
	2155	4.21459e+06	16102.7
	2156	4.21626e+06	16093.6
	2157	4.21803e+06	16084.6
	2158	4.21991e+06	16075.7
	2159	4.2219e+06	16067.1
	2160	4.22399e+06	16058.5
	2161	4.22619e+06	16050.2
	2162	4.2285e+06	16042
	2163	4.23091e+06	16034
	2164	4.23343e+06	16026.1
	2165	4.23605e+06	16018.4
	2166	4.23877e+06	16010.9
	2167	4.2416e+06	16003.6
	2168	4.24453e+06	15996.4
	2169	4.24756e+06	15989.5
	2170	4.25069e+06	15982.7
	2171	4.25391e+06	15976.1
	2172	4.25724e+06	15969.6
	2173	4.26066e+06	15963.4
	2174	4.26418e+06	15957.3
	2175	4.26779e+06	15951.5
	2176	4.2715e+06	15945.8
	2177	4.2753e+06	15940.3
	2178	4.27919e+06	15935
	2179	4.28317e+06	15929.9
	2180	4.28723e+06	15924.9
	2181	4.29139e+06	15920.2
	2182	4.29563e+06	15915.7
	2183	4.29996e+06	15911.4
	2184	4.30437e+06	15907.2
	2185	4.30886e+06	15903.3
	2186	4.31343e+06	15899.5
	2187	4.31808e+06	15896
	2188	4.3228e+06	15892.7
	2189	4.3276e+06	15889.5
	2190	4.33248e+06	15886.6
	2191	4.33743e+06	15883.9
	2192	4.34245e+06	15881.3
	2193	4.34753e+06	15879
	2194	4.35269e+06	15876.9
	2195	4.35791e+06	15874.9
	2196	4.36319e+06	15873.2
	2197	4.36853e+06	15871.7
	2198	4.37393e+06	15870.4
	2199	4.3794e+06	15869.3
	2200	4.38491e+06	15868.3
	2201	4.39048e+06	15867.6
	2202	4.3961e+06	15867.1
	2203	4.40177e+06	15866.8
	2204	4.40749e+06	15866.7
	2205	4.41325e+06	15866.8
	2206	4.41906e+06	15867.1
	2207	4.42491e+06	15867.6
	2208	4.43079e+06	15868.4
	2209	4.43672e+06	15869.3
	2210	4.44268e+06	15870.4
	2211	4.44867e+06	15871.7
	2212	4.45469e+06	15873.2
	2213	4.46074e+06	15874.9
	2214	4.46681e+06	15876.8
	2215	4.47291e+06	15878.9
	2216	4.47902e+06	15881.2
	2217	4.48516e+06	15883.6
	2218	4.49132e+06	15886.3
	2219	4.49748e+06	15889.2
	2220	4.50366e+06	15892.2
	2221	4.50985e+06	15895.5
	2222	4.51605e+06	15898.9
	2223	4.52225e+06	15902.5
	2224	4.52845e+06	15906.3
	2225	4.53466e+06	15910.3
	2226	4.54086e+06	15914.4
	2227	4.54705e+06	15918.8
	2228	4.55325e+06	15923.3
	2229	4.55943e+06	15928
	2230	4.5656e+06	15932.8
	2231	4.57175e+06	15937.8
	2232	4.57789e+06	15943
	2233	4.58401e+06	15948.4
	2234	4.59011e+06	15953.9
	2235	4.59619e+06	15959.6
	2236	4.60225e+06	15965.5
	2237	4.60827e+06	15971.5
	2238	4.61427e+06	15977.7
	2239	4.62023e+06	15984
	2240	4.62616e+06	15990.5
	2241	4.63206e+06	15997.1
	2242	4.63792e+06	16003.8
	2243	4.64373e+06	16010.7
	2244	4.64951e+06	16017.8
	2245	4.65524e+06	16025
	2246	4.66092e+06	16032.3
	2247	4.66656e+06	16039.7
	2248	4.67214e+06	16047.3
	2249	4.67768e+06	16055
	2250	4.68315e+06	16062.9
	2251	4.68858e+06	16070.8
	2252	4.69394e+06	16078.9
	2253	4.69925e+06	16087.1
	2254	4.7045e+06	16095.3
	2255	4.70968e+06	16103.7
	2256	4.7148e+06	16112.3
	2257	4.71985e+06	16120.9
	2258	4.72483e+06	16129.6
	2259	4.72975e+06	16138.4
	2260	4.73459e+06	16147.2
	2261	4.73936e+06	16156.2
	2262	4.74406e+06	16165.3
	2263	4.74868e+06	16174.4
	2264	4.75323e+06	16183.7
	2265	4.75769e+06	16193
	2266	4.76208e+06	16202.3
	2267	4.76639e+06	16211.8
	2268	4.77062e+06	16221.3
	2269	4.77477e+06	16230.8
	2270	4.77883e+06	16240.4
	2271	4.7828e+06	16250.1
	2272	4.78669e+06	16259.8
	2273	4.7905e+06	16269.6
	2274	4.79422e+06	16279.4
	2275	4.79785e+06	16289.3
	2276	4.80139e+06	16299.2
	2277	4.80484e+06	16309.1
	2278	4.80819e+06	16319.1
	2279	4.81146e+06	16329
	2280	4.81464e+06	16339
	2281	4.81772e+06	16349.1
	2282	4.82072e+06	16359.1
	2283	4.82361e+06	16369.1
	2284	4.82642e+06	16379.2
	2285	4.82913e+06	16389.3
	2286	4.83174e+06	16399.3
	2287	4.83426e+06	16409.4
	2288	4.83669e+06	16419.4
	2289	4.83902e+06	16429.5
	2290	4.84125e+06	16439.5
	2291	4.84339e+06	16449.5
	2292	4.84544e+06	16459.5
	2293	4.84738e+06	16469.5
	2294	4.84923e+06	16479.5
	2295	4.85099e+06	16489.4
	2296	4.85265e+06	16499.3
	2297	4.85422e+06	16509.1
	2298	4.85568e+06	16518.9
	2299	4.85706e+06	16528.7
	2300	4.85834e+06	16538.4
	2301	4.85952e+06	16548.1
	2302	4.86061e+06	16557.7
	2303	4.86161e+06	16567.3
	2304	4.86251e+06	16576.8
	2305	4.86332e+06	16586.3
	2306	4.86404e+06	16595.7
	2307	4.86466e+06	16605
	2308	4.86519e+06	16614.3
	2309	4.86563e+06	16623.5
	2310	4.86598e+06	16632.6
	2311	4.86624e+06	16641.6
	2312	4.86641e+06	16650.6
	2313	4.86649e+06	16659.5
	2314	4.86648e+06	16668.3
	2315	4.86639e+06	16677
	2316	4.86621e+06	16685.6
	2317	4.86594e+06	16694.1
	2318	4.86558e+06	16702.5
	2319	4.86515e+06	16710.9
	2320	4.86463e+06	16719.1
	2321	4.86402e+06	16727.2
	2322	4.86333e+06	16735.2
	2323	4.86257e+06	16743.2
	2324	4.86172e+06	16751
	2325	4.86079e+06	16758.7
	2326	4.85979e+06	16766.3
	2327	4.85871e+06	16773.8
	2328	4.85755e+06	16781.1
	2329	4.85631e+06	16788.4
	2330	4.855e+06	16795.5
	2331	4.85362e+06	16802.5
	2332	4.85217e+06	16809.4
	2333	4.85064e+06	16816.2
	2334	4.84905e+06	16822.8
	2335	4.84738e+06	16829.3
	2336	4.84565e+06	16835.7
	2337	4.84385e+06	16841.9
	2338	4.84199e+06	16848.1
	2339	4.84006e+06	16854.1
	2340	4.83807e+06	16859.9
	2341	4.83601e+06	16865.6
	2342	4.83389e+06	16871.2
	2343	4.83172e+06	16876.7
	2344	4.82948e+06	16882
	2345	4.82719e+06	16887.2
	2346	4.82484e+06	16892.2
	2347	4.82244e+06	16897.1
	2348	4.81998e+06	16901.9
	2349	4.81747e+06	16906.5
	2350	4.81491e+06	16911
	2351	4.81229e+06	16915.3
	2352	4.80963e+06	16919.5
	2353	4.80692e+06	16923.6
	2354	4.80416e+06	16927.5
	2355	4.80136e+06	16931.2
	2356	4.79851e+06	16934.9
	2357	4.79562e+06	16938.3
	2358	4.79269e+06	16941.7
	2359	4.78971e+06	16944.9
	2360	4.7867e+06	16947.9
	2361	4.78365e+06	16950.8
	2362	4.78056e+06	16953.5
	2363	4.77744e+06	16956.2
	2364	4.77428e+06	16958.6
	2365	4.77108e+06	16960.9
	2366	4.76786e+06	16963.1
	2367	4.7646e+06	16965.2
	2368	4.76132e+06	16967
	2369	4.758e+06	16968.8
	2370	4.75466e+06	16970.4
	2371	4.75129e+06	16971.9
	2372	4.7479e+06	16973.2
	2373	4.74448e+06	16974.3
	2374	4.74104e+06	16975.4
	2375	4.73758e+06	16976.3
	2376	4.7341e+06	16977
	2377	4.7306e+06	16977.7
	2378	4.72708e+06	16978.1
	2379	4.72354e+06	16978.5
	2380	4.71999e+06	16978.7
	2381	4.71642e+06	16978.8
	2382	4.71284e+06	16978.7
	2383	4.70925e+06	16978.5
	2384	4.70564e+06	16978.2
	2385	4.70203e+06	16977.7
	2386	4.6984e+06	16977.1
	2387	4.69477e+06	16976.4
	2388	4.69113e+06	16975.5
	2389	4.68749e+06	16974.6
	2390	4.68384e+06	16973.5
	2391	4.68019e+06	16972.2
	2392	4.67653e+06	16970.9
	2393	4.67287e+06	16969.4
	2394	4.66922e+06	16967.8
	2395	4.66556e+06	16966.1
	2396	4.6619e+06	16964.2
	2397	4.65825e+06	16962.3
	2398	4.6546e+06	16960.2
	2399	4.65096e+06	16958
	2400	4.64732e+06	16955.7
	2401	4.64368e+06	16953.3
	2402	4.64006e+06	16950.8
	2403	4.63644e+06	16948.2
	2404	4.63283e+06	16945.4
	2405	4.62923e+06	16942.6
	2406	4.62565e+06	16939.6
	2407	4.62207e+06	16936.6
	2408	4.61851e+06	16933.4
	2409	4.61496e+06	16930.2
	2410	4.61143e+06	16926.8
	2411	4.60791e+06	16923.4
	2412	4.60441e+06	16919.8
	2413	4.60093e+06	16916.2
	2414	4.59746e+06	16912.5
	2415	4.59402e+06	16908.6
	2416	4.59059e+06	16904.7
	2417	4.58719e+06	16900.7
	2418	4.5838e+06	16896.7
	2419	4.58044e+06	16892.5
	2420	4.5771e+06	16888.3
	2421	4.57379e+06	16884
	2422	4.5705e+06	16879.6
	2423	4.56724e+06	16875.1
	2424	4.564e+06	16870.6
	2425	4.56079e+06	16865.9
	2426	4.55761e+06	16861.3
	2427	4.55446e+06	16856.5
	2428	4.55133e+06	16851.7
	2429	4.54824e+06	16846.8
	2430	4.54517e+06	16841.9
	2431	4.54214e+06	16836.8
	2432	4.53914e+06	16831.8
	2433	4.53617e+06	16826.7
	2434	4.53324e+06	16821.5
	2435	4.53034e+06	16816.2
	2436	4.52747e+06	16811
	2437	4.52464e+06	16805.6
	2438	4.52184e+06	16800.3
	2439	4.51908e+06	16794.8
	2440	4.51636e+06	16789.4
	2441	4.51368e+06	16783.8
	2442	4.51103e+06	16778.3
	2443	4.50842e+06	16772.7
	2444	4.50585e+06	16767.1
	2445	4.50332e+06	16761.4
	2446	4.50083e+06	16755.7
	2447	4.49839e+06	16750
	2448	4.49598e+06	16744.2
	2449	4.49361e+06	16738.4
	2450	4.49129e+06	16732.6
	2451	4.48901e+06	16726.8
	2452	4.48677e+06	16721
	2453	4.48457e+06	16715.1
	2454	4.48242e+06	16709.2
	2455	4.48032e+06	16703.3
	2456	4.47826e+06	16697.4
	2457	4.47624e+06	16691.4
	2458	4.47427e+06	16685.5
	2459	4.47234e+06	16679.5
	2460	4.47046e+06	16673.6
	2461	4.46863e+06	16667.6
	2462	4.46684e+06	16661.6
	2463	4.4651e+06	16655.7
	2464	4.46341e+06	16649.7
	2465	4.46177e+06	16643.7
	2466	4.46017e+06	16637.8
	2467	4.45863e+06	16631.8
	2468	4.45713e+06	16625.9
	2469	4.45568e+06	16619.9
	2470	4.45428e+06	16614
	2471	4.45293e+06	16608.1
	2472	4.45162e+06	16602.2
	2473	4.45037e+06	16596.3
	2474	4.44917e+06	16590.4
	2475	4.44802e+06	16584.5
	2476	4.44691e+06	16578.7
	2477	4.44586e+06	16572.9
	2478	4.44486e+06	16567.1
	2479	4.44391e+06	16561.3
	2480	4.44301e+06	16555.6
	2481	4.44216e+06	16549.9
	2482	4.44136e+06	16544.2
	2483	4.44061e+06	16538.5
	2484	4.43991e+06	16532.9
	2485	4.43927e+06	16527.3
	2486	4.43867e+06	16521.8
	2487	4.43813e+06	16516.3
	2488	4.43764e+06	16510.8
	2489	4.43719e+06	16505.4
	2490	4.4368e+06	16500
	2491	4.43646e+06	16494.7
	2492	4.43617e+06	16489.4
	2493	4.43593e+06	16484.1
	2494	4.43575e+06	16478.9
	2495	4.43561e+06	16473.7
	2496	4.43552e+06	16468.6
	2497	4.43549e+06	16463.6
	2498	4.4355e+06	16458.6
	2499	4.43556e+06	16453.6
	2500	4.43568e+06	16448.7
	2501	4.43584e+06	16443.9
	2502	4.43606e+06	16439.1
	2503	4.43632e+06	16434.3
	2504	4.43663e+06	16429.7
	2505	4.43699e+06	16425.1
	2506	4.4374e+06	16420.5
	2507	4.43786e+06	16416
	2508	4.43836e+06	16411.6
	2509	4.43892e+06	16407.3
	2510	4.43952e+06	16403
	2511	4.44017e+06	16398.7
	2512	4.44086e+06	16394.6
	2513	4.44161e+06	16390.5
	2514	4.44239e+06	16386.5
	2515	4.44323e+06	16382.6
	2516	4.44411e+06	16378.7
	2517	4.44503e+06	16374.9
	2518	4.446e+06	16371.1
	2519	4.44701e+06	16367.5
	2520	4.44807e+06	16363.9
	2521	4.44917e+06	16360.4
	2522	4.45032e+06	16357
	2523	4.4515e+06	16353.6
	2524	4.45273e+06	16350.4
	2525	4.454e+06	16347.2
	2526	4.45531e+06	16344.1
	2527	4.45666e+06	16341
	2528	4.45805e+06	16338.1
	2529	4.45948e+06	16335.2
	2530	4.46095e+06	16332.4
	2531	4.46245e+06	16329.7
	2532	4.464e+06	16327.1
	2533	4.46558e+06	16324.5
	2534	4.4672e+06	16322.1
	2535	4.46885e+06	16319.7
	2536	4.47054e+06	16317.4
	2537	4.47226e+06	16315.2
	2538	4.47402e+06	16313.1
	2539	4.47581e+06	16311
	2540	4.47763e+06	16309.1
	2541	4.47949e+06	16307.2
	2542	4.48138e+06	16305.5
	2543	4.48329e+06	16303.8
	2544	4.48524e+06	16302.2
	2545	4.48721e+06	16300.6
	2546	4.48922e+06	16299.2
	2547	4.49125e+06	16297.9
	2548	4.49331e+06	16296.6
	2549	4.49539e+06	16295.4
	2550	4.4975e+06	16294.4
	2551	4.49964e+06	16293.4
	2552	4.50179e+06	16292.5
	2553	4.50397e+06	16291.6
	2554	4.50618e+06	16290.9
	2555	4.5084e+06	16290.3
	2556	4.51065e+06	16289.7
	2557	4.51291e+06	16289.2
	2558	4.5152e+06	16288.8
	2559	4.5175e+06	16288.5
	2560	4.51982e+06	16288.3
	2561	4.52216e+06	16288.2
	2562	4.52451e+06	16288.2
	2563	4.52688e+06	16288.2
	2564	4.52926e+06	16288.3
	2565	4.53166e+06	16288.5
	2566	4.53406e+06	16288.8
	2567	4.53648e+06	16289.2
	2568	4.53891e+06	16289.7
	2569	4.54135e+06	16290.2
	2570	4.5438e+06	16290.9
	2571	4.54626e+06	16291.6
	2572	4.54872e+06	16292.4
	2573	4.5512e+06	16293.2
	2574	4.55367e+06	16294.2
	2575	4.55615e+06	16295.2
	2576	4.55864e+06	16296.3
	2577	4.56113e+06	16297.5
	2578	4.56362e+06	16298.8
	2579	4.56611e+06	16300.2
	2580	4.5686e+06	16301.6
	2581	4.5711e+06	16303.1
	2582	4.57359e+06	16304.7
	2583	4.57608e+06	16306.3
	2584	4.57856e+06	16308
	2585	4.58105e+06	16309.8
	2586	4.58353e+06	16311.7
	2587	4.586e+06	16313.6
	2588	4.58847e+06	16315.6
	2589	4.59093e+06	16317.7
	2590	4.59338e+06	16319.8
	2591	4.59583e+06	16322.1
	2592	4.59826e+06	16324.3
	2593	4.60069e+06	16326.7
	2594	4.6031e+06	16329.1
	2595	4.6055e+06	16331.5
	2596	4.60789e+06	16334.1
	2597	4.61027e+06	16336.7
	2598	4.61263e+06	16339.3
	2599	4.61498e+06	16342
	2600	4.61731e+06	16344.8
	2601	4.61963e+06	16347.6
	2602	4.62193e+06	16350.5
	2603	4.62421e+06	16353.4
	2604	4.62648e+06	16356.4
	2605	4.62872e+06	16359.5
	2606	4.63095e+06	16362.6
	2607	4.63315e+06	16365.7
	2608	4.63534e+06	16368.9
	2609	4.6375e+06	16372.1
	2610	4.63964e+06	16375.4
	2611	4.64176e+06	16378.7
	2612	4.64386e+06	16382.1
	2613	4.64593e+06	16385.5
	2614	4.64797e+06	16389
	2615	4.64999e+06	16392.5
	2616	4.65199e+06	16396
	2617	4.65396e+06	16399.6
	2618	4.6559e+06	16403.2
	2619	4.65782e+06	16406.8
	2620	4.6597e+06	16410.5
	2621	4.66156e+06	16414.2
	2622	4.66339e+06	16417.9
	2623	4.66519e+06	16421.7
	2624	4.66696e+06	16425.5
	2625	4.6687e+06	16429.3
	2626	4.67041e+06	16433.1
	2627	4.67209e+06	16437
	2628	4.67374e+06	16440.9
	2629	4.67535e+06	16444.8
	2630	4.67693e+06	16448.7
	2631	4.67848e+06	16452.7
	2632	4.68e+06	16456.6
	2633	4.68148e+06	16460.6
	2634	4.68293e+06	16464.6
	2635	4.68435e+06	16468.6
	2636	4.68573e+06	16472.6
	2637	4.68708e+06	16476.7
	2638	4.68839e+06	16480.7
	2639	4.68967e+06	16484.7
	2640	4.69091e+06	16488.8
	2641	4.69212e+06	16492.8
	2642	4.69329e+06	16496.9
	2643	4.69443e+06	16501
	2644	4.69553e+06	16505
	2645	4.69659e+06	16509.1
	2646	4.69762e+06	16513.1
	2647	4.69861e+06	16517.2
	2648	4.69956e+06	16521.2
	2649	4.70048e+06	16525.3
	2650	4.70136e+06	16529.3
	2651	4.7022e+06	16533.4
	2652	4.70301e+06	16537.4
	2653	4.70378e+06	16541.4
	2654	4.70451e+06	16545.4
	2655	4.70521e+06	16549.4
	2656	4.70586e+06	16553.3
	2657	4.70649e+06	16557.3
	2658	4.70707e+06	16561.2
	2659	4.70762e+06	16565.1
	2660	4.70813e+06	16569
	2661	4.7086e+06	16572.9
	2662	4.70904e+06	16576.7
	2663	4.70944e+06	16580.6
	2664	4.7098e+06	16584.4
	2665	4.71013e+06	16588.2
	2666	4.71042e+06	16591.9
	2667	4.71067e+06	16595.6
	2668	4.71089e+06	16599.3
	2669	4.71107e+06	16603
	2670	4.71121e+06	16606.6
	2671	4.71132e+06	16610.2
	2672	4.7114e+06	16613.8
	2673	4.71143e+06	16617.4
	2674	4.71144e+06	16620.9
	2675	4.71141e+06	16624.3
	2676	4.71134e+06	16627.8
	2677	4.71124e+06	16631.2
	2678	4.7111e+06	16634.5
	2679	4.71094e+06	16637.8
	2680	4.71073e+06	16641.1
	2681	4.7105e+06	16644.4
	2682	4.71023e+06	16647.6
	2683	4.70993e+06	16650.7
	2684	4.70959e+06	16653.8
	2685	4.70922e+06	16656.9
	2686	4.70883e+06	16659.9
	2687	4.7084e+06	16662.9
	2688	4.70793e+06	16665.8
	2689	4.70744e+06	16668.7
	2690	4.70692e+06	16671.5
	2691	4.70636e+06	16674.3
	2692	4.70578e+06	16677.1
	2693	4.70517e+06	16679.7
	2694	4.70453e+06	16682.4
	2695	4.70386e+06	16685
	2696	4.70316e+06	16687.5
	2697	4.70243e+06	16690
	2698	4.70168e+06	16692.4
	2699	4.7009e+06	16694.8
	2700	4.70009e+06	16697.1
	2701	4.69925e+06	16699.4
	2702	4.69839e+06	16701.6
	2703	4.69751e+06	16703.8
	2704	4.6966e+06	16705.9
	2705	4.69566e+06	16707.9
	2706	4.6947e+06	16709.9
	2707	4.69372e+06	16711.9
	2708	4.69272e+06	16713.7
	2709	4.69169e+06	16715.6
	2710	4.69064e+06	16717.3
	2711	4.68956e+06	16719.1
	2712	4.68847e+06	16720.7
	2713	4.68735e+06	16722.3
	2714	4.68622e+06	16723.9
	2715	4.68506e+06	16725.3
	2716	4.68389e+06	16726.8
	2717	4.6827e+06	16728.1
	2718	4.68148e+06	16729.4
	2719	4.68025e+06	16730.7
	2720	4.67901e+06	16731.9
	2721	4.67774e+06	16733
	2722	4.67646e+06	16734.1
	2723	4.67517e+06	16735.1
	2724	4.67385e+06	16736
	2725	4.67253e+06	16736.9
	2726	4.67118e+06	16737.8
	2727	4.66983e+06	16738.6
	2728	4.66846e+06	16739.3
	2729	4.66708e+06	16740
	2730	4.66568e+06	16740.6
	2731	4.66427e+06	16741.1
	2732	4.66286e+06	16741.6
	2733	4.66143e+06	16742
	2734	4.65999e+06	16742.4
	2735	4.65854e+06	16742.7
	2736	4.65708e+06	16743
	2737	4.65561e+06	16743.2
	2738	4.65413e+06	16743.3
	2739	4.65264e+06	16743.4
	2740	4.65115e+06	16743.5
	2741	4.64965e+06	16743.4
	2742	4.64815e+06	16743.4
	2743	4.64663e+06	16743.2
	2744	4.64512e+06	16743
	2745	4.64359e+06	16742.8
	2746	4.64207e+06	16742.5
	2747	4.64053e+06	16742.2
	2748	4.639e+06	16741.8
	2749	4.63746e+06	16741.3
	2750	4.63592e+06	16740.8
	2751	4.63438e+06	16740.2
